"","PPG","Week End Date","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Flag_TPR_HEA","Flag_Display_HEA","Event_Number","Display_Type","Units","Base_Units","OID_Total","UNCR_Total","Total_Inc_Unit_Sales","Retro_Fund_Total","RSP_Unit","R_GM_Inc","R_Net_Revenue_Inc","R_NIS_Inc","R_Total_Trade_Inv_Inc","Display_Flag_KAM_Input","Key"
"497","D77",2025-05-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",2,2,0,0.0200000000000031,0,0,23,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"498","D77",2025-05-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",1,2,0,0.510000000000002,0,0,21.5,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"499","D77",2025-05-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",9,3,0,7.98999999999999,0,0,21.8777777777778,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"500","D77",2025-05-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",12,6,0,12.82,0,0,22.475,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"501","D77",2025-05-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",20,6,0,8.90000000000003,0,0,21.56,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"502","D77",2025-05-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",1,2,0,-1.99,0,0,21.5,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"503","D77",2025-05-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",11,6,0,6.01000000000002,0,0,21.7636363636364,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"504","D77",2025-05-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",6,6,0,2.76000000000001,0,0,21.5333333333333,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"505","D77",2025-05-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",6,5,0,1.06000000000001,0,0,21.1666666666667,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"506","D77",2025-05-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",10,6,0,6.00000000000001,0,0,21.79,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"507","D77",2025-05-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",9,6,0,6.69,0,0,21.9555555555556,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"508","D77",2025-06-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",14,6,0,12.64,0,0,21.9642857142857,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"509","D77",2025-06-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,5,0,1.55,0,0,21.4,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"510","D77",2025-06-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",12,5,0,5.12000000000002,0,0,21.4166666666667,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"511","D77",2025-06-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",4,3,0,2.04000000000001,0,0,21.5,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"512","D77",2025-06-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",113,6,0,60.3300000000002,0,0,21.5238938053097,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"513","D77",2025-06-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",8,4,0,-0.919999999999995,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"514","D77",2025-06-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",256,3,0,2.55999999999983,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"515","D77",2025-06-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",17,6,0,0.170000000000027,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"516","D77",2025-06-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",417,6,0,-3.82999999999958,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"517","D77",2025-06-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",87,7,0,498.74,19.3806319672488,445.13,21.0057471264368,-2040.199946586,-1971.98012206129,205.891480556833,2290.59771160286,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"518","D77",2025-06-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",119,6,0,708.02,17.8439888667912,599.98,21,-1619.62877912601,-1556.81793831491,186.397070682742,1850.17311528495,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"519","D77",2025-06-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",94,7,0,535.45,18.999532636962,482.25,21.0106382978723,-2042.66994160691,-1975.7915867248,201.952347617671,2288.14390327646,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"520","D77",2025-06-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",2149,7,0,12866.15,44.1630859419141,10808.55,21.0006979990693,-1877.02702257833,-1721.57296006279,464.600764636844,2447.61409294786,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"521","D77",2025-06-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",3194,7,0,19109.46,43.8608994568306,16069.29,21.0010958046337,-1880.62496038981,-1726.23459430177,459.837897925361,2447.30778137206,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"522","D77",2025-06-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",2677,6,0,16032.21,43.5161150196424,13461.91,21,-1450.63873935346,-1297.46201448432,454.353156774537,2012.86694540724,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"523","D77",2025-06-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",1265,5,0,7593.35,44.2260081703299,6355.67,21.000395256917,-1442.4782490657,-1286.80270030613,464.915285158199,2013.87827462636,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"524","D77",2025-06-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",1418,6,0,8514.72,56.409576776928,7123.2,21,-1366.00323016755,-1167.44151991276,588.692961034785,2094.81496212546,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"525","D77",2025-06-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",1512,7,0,9043.3,45.9476362696408,7607.58,21.0003306878307,-1858.33720555648,-1696.60152588734,490.170023172078,2451.98066616024,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"526","D77",2025-06-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,28,"STAIRCASE",1060,7,0,6350.5,56.5962604529621,5330.01,21.0009433962264,-1797.71126832644,-1598.49243153201,591.846406628824,2528.93495337871,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 28"
"527","D77",2025-06-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",13,6,0,76.73,0,0,21.1538461538462,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"528","D77",2025-06-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",23,6,0,78.1,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"529","D77",2025-06-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",24,6,0,72.12,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"530","D77",2025-06-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",12,6,0,48.04,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"531","D77",2025-06-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",11,6,0,24.07,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"532","D77",2025-06-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",7,4,0,24.03,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"533","D77",2025-06-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",25,6,0,89.6,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"534","D77",2025-06-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",29,6,0,60.19,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"535","D77",2025-06-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",17,7,0,11.16,0,0,21.0294117647059,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"536","D77",2025-06-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",23,4,0,0.230000000000011,0,0,21,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"537","D77",2025-06-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",21,7,0,-68.29,0,0,17.7904761904762,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"538","D77",2025-07-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",135,7,0,163.85,6.0872031401784,614.19,14.7948148148148,-2102.72857970426,-2081.30162465084,92.1166793102147,2181.37524427537,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"539","D77",2025-07-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",118,7,0,145.48,6.14156122926713,532.13,14.6940677966102,-2102.09771667793,-2080.47942115091,92.9570927699884,2181.44668776006,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"540","D77",2025-07-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",181,5,0,235.81,6.20422644777057,790.26,14.3359116022099,-1666.93778722145,-1645.09891012529,93.8817784619825,1747.09639292664,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"541","D77",2025-07-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",191,5,0,247.61,6.14006935930245,836.39,14.3680628272251,-1667.66115839392,-1646.04811424918,92.9110817134598,1746.99085451611,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"542","D77",2025-07-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",3738,7,0,4883.78,18.179041834573,16292.87,14.3176029962547,-1966.39690777898,-1902.40668052128,275.062389402393,2201.27012828166,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"543","D77",2025-07-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",167,7,0,205.77,8.02010725951815,753.19,14.6952095808383,-2080.0011511535,-2051.77037359999,122.295453241035,2183.62093694647,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"544","D77",2025-07-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",931,6,0,1215.71,18.9295167850357,4059.43,14.321589688507,-1522.84562272246,-1456.21372363913,287.364937211126,1767.41497958512,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"545","D77",2025-07-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",67,6,0,114.77,39.774370946323,293.74,14.8,-1466.21317417858,-1326.20738844752,424.354298546767,1980.09804680507,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"546","D77",2025-07-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",1191,7,0,1597.81,49.5363265780585,5185.87,14.3392107472712,-1779.35690091015,-1604.98903135538,582.984728957355,2419.36624029867,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"547","D77",2025-07-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,29,"STAIRCASE",70,6,0,102.5,39.6765406550338,305.48,14.4914285714286,-1467.31621071287,-1327.65478760715,422.874126239561,1979.9371159759,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 29"
"548","D77",2025-07-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",6,3,0,0.0600000000000094,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"549","D77",2025-07-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",7,4,0,0.0700000000000109,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"550","D77",2025-07-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",4,3,0,0.0400000000000063,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"551","D77",2025-07-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",8,6,0,6.28000000000001,0,0,15.1375,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"552","D77",2025-07-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",3,3,0,0.0300000000000047,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"553","D77",2025-07-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,3,0,0.0500000000000078,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"554","D77",2025-07-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",4,4,0,0.0400000000000063,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"555","D77",2025-07-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",7,6,0,6.27000000000001,0,0,15.2571428571429,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"556","D77",2025-07-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,4,0,0.0500000000000078,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"557","D77",2025-07-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",9,3,0,0.090000000000023,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"558","D77",2025-07-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,3,0,0.0500000000000078,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"559","D77",2025-07-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",960,4,0,1089.6,17.2197842180305,4233.87,14.3,-1694.52524589266,-1633.91160544519,263.197022267852,1917.00485798961,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"560","D77",2025-07-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",848,4,0,966.88,17.3322452192514,3738.44,14.3,-1693.45426534996,-1632.4447621782,264.701539970254,1917.38687358269,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"561","D77",2025-07-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",1072,4,0,1140.32,16.7981745924379,4753.41,14.3,-1698.05097635613,-1638.92140179075,258.045986697714,1915.08339209043,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"562","D77",2025-07-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",1153,5,0,1299.63,31.0202598296888,5090.25,14.3056374674761,-2242.01519578231,-2132.82388118181,399.242905861137,2642.79695278189,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"563","D77",2025-07-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",1682,7,0,1974.02,59.0435405852133,7400.75,14.3078478002378,-2706.65312556872,-2498.81986270877,673.30472338728,3469.49566992967,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"564","D77",2025-07-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",1700,7,0,1935.7,62.0821783986174,7504.23,14.3155294117647,-2681.47319976471,-2462.94393180158,710.19859796196,3483.57494467485,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"565","D77",2025-07-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",1073,6,0,1074.53,40.5752481573536,4782.48,14.3062441752097,-2178.28745164767,-2035.46257813378,500.140129998928,2702.51965784068,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"566","D77",2025-07-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",705,6,0,856.95,50.4451907313,3092.47,14.3095035460993,-2128.9082563219,-1951.34118494773,587.567953947259,2780.6601205703,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"567","D77",2025-07-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",626,6,0,638.36,32.4775028784477,2789.49,14.3214057507987,-2233.69068790961,-2119.36987777748,413.520085686803,2653.30002509916,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"568","D77",2025-07-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,30,"G-area",565,6,0,671.15,34.3091631043194,2493.02,14.3592920353982,-2224.5359639827,-2103.76770985549,429.735859784453,2667.8103512905,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 30"
"569","D77",2025-08-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",15,6,0,6.15000000000001,0,0,14.7466666666667,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"570","D77",2025-08-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",8,6,0,0.0800000000000125,0,0,14.425,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"571","D77",2025-08-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",12,6,0,0.120000000000019,0,0,14.3833333333333,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"572","D77",2025-08-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",1,1,0,0.0100000000000016,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"573","D77",2025-08-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",48,3,0,0.480000000000075,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"574","D77",2025-08-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",2,4,0,0.0200000000000031,0,0,14.55,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"575","D77",2025-08-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",97,6,0,0.970000000000152,0,0,14.3051546391753,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"576","D77",2025-08-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",5,2,0,0.0500000000000078,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"577","D77",2025-08-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",113,6,0,1.13000000000003,0,0,14.3044247787611,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"578","D77",2025-08-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",16,6,0,0.160000000000034,0,0,14.33125,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"579","D77",2025-08-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0,0,"0",44,4,0,79.64,0,0,14.3,0,0,0,0,0,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 0"
"580","D77",2025-08-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",178,4,0,322.18,7.53298705590263,744.78,14.3,-1221.5925190181,-1195.07640458133,110.207600627855,1318.91871178037,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
"581","D77",2025-08-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",3744,4,0,6776.64,21.302374736273,15665.45,14.3,-1073.22736676211,-998.243007690431,311.653742391675,1348.45404835476,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
"582","D77",2025-08-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",2416,4,0,4372.96,21.302374736273,10108.91,14.3,-1073.22736676211,-998.243007690431,311.653742391675,1348.45404835476,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
"583","D77",2025-08-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",3844,6,0,6950.94000000001,22.1882909462026,16086.79,14.3005202913632,-1496.67452813031,-1418.57174399967,326.098606194576,1783.34724715524,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
"584","D77",2025-08-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1,1,31,"STAIRCASE",6033,6,0,10917.93,22.0464003482207,25243.74,14.300082877507,-1498.34806287369,-1420.74473364795,323.878083195975,1783.1875553727,1,"D77 Bar Soap RECKITT Bar Soap ALL BAR SOAP-All-120GM-35% 31"
