"","PPG","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Discount","Display","Display_Cost","Display_Flag","Event_Multiplier","Event_Multiplier_Discount","Event_Multiplier_Display","Event_Multiplier_Tesco","Event_Multiplier_Discount_Tesco","Event_Multiplier_Display_Tesco","ROI_GM","ROI_Rev","ROI_NIS","Promo_Price","RSP_Unit","R_ROI_GM","R_ROI_Rev","R_ROI_NIS","Flag_Event_Exist_in_History","Flag_Historical_Display_Event"
"71","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.371035940803383,"HALF G2 PODIUM 6 (CWT)",315,1,16.0120399348633,0.155436806044128,15.8566031288192,16.0120399348633,0.155436806044128,15.8566031288192,-0.345009261038775,0.0764074296042,0.417311982617232,8.5,13.5142857142857,1.40586608066329,2.06133423886258,2.12761133493421,1,1
"72","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.334038054968288,"HALF G2 PODIUM 6 (CWT)",315,1,13.4224603356051,0.12502413807095,13.2974361975342,13.4224603356051,0.12502413807095,13.2974361975342,-0.253303686801465,0.18178887804957,0.554460492545556,9,13.5142857142857,1.6506675324372,2.37283082300833,2.44667984971094,1,1
"73","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.297040169133192,"HALF G2 PODIUM 6 (CWT)",315,1,11.2972738428855,0.100065418438358,11.1972084244471,11.2972738428855,0.100065418438358,11.1972084244471,-0.155324635220514,0.294008973447929,0.700260169353417,9.5,13.5142857142857,1.95048648466217,2.75433419565372,2.83760851875183,1,1
"74","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.260042283298097,"HALF G2 PODIUM 6 (CWT)",315,1,9.5349154020773,0.0793678418412224,9.45554756023607,9.5349154020773,0.0793678418412224,9.45554756023607,-0.0506692737673855,0.413453739477363,0.85516172083245,10,13.5142857142857,2.32610810670663,3.23229235868862,3.32757918503777,1,1
"75","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.223044397463002,"HALF G2 PODIUM 6 (CWT)",315,1,8.05966327008837,0.0620421132635975,7.99762115682477,8.05966327008837,0.0620421132635975,7.99762115682477,0.0610461960820603,0.540465565472329,1.01954443815138,10.5,13.5142857142857,2.81025325004688,3.84834082281507,3.95939407827737,1,1
"76","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.186046511627907,"HALF G2 PODIUM 6 (CWT)",315,1,6.81422069784796,0.04741532540967,6.76680537243829,6.81422069784796,0.04741532540967,6.76680537243829,0.180152844448697,0.675296858638983,1.19365074849444,11,13.5142857142857,3.45755857729288,4.67200178101354,4.8045423497845,1,1
"77","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.149048625792812,"HALF G2 PODIUM 6 (CWT)",315,1,5.75464848526794,0.0349714453667346,5.71967703990121,5.75464848526794,0.0349714453667346,5.71967703990121,0.306873480863661,0.818035391864548,1.37748177315174,11.5,13.5142857142857,4.36656389016668,5.8286617921316,5.99199050894551,1,1
"78","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.112050739957717,"HALF G2 PODIUM 6 (CWT)",315,1,4.84683891208653,0.0243099035705498,4.82252900851598,4.84683891208653,0.0243099035705498,4.82252900851598,0.441231492070976,0.968483866689252,1.57063004452035,12,13.5142857142857,5.7347687040675,7.56962828907661,7.78028122734379,1,1
"79","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0750528541226215,"HALF G2 PODIUM 6 (CWT)",315,1,4.0640207745169,0.015116292334152,4.04890448218275,4.0640207745169,0.015116292334152,4.04890448218275,0.582900689221696,1.12596422953449,1.77200927926739,12.5,13.5142857142857,8.02413358025002,10.4827210572222,10.774280672218,1,1
"80","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0380549682875264,"HALF G2 PODIUM 6 (CWT)",315,1,3.38496687019244,0.00714131410447098,3.37782555608797,3.38496687019244,0.00714131410447098,3.37782555608797,0.730955702515103,1.28899593520208,1.9794121889952,13,13.5142857142857,12.6250599346929,16.3371505670551,16.7947996629762,1,1
"81","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0010570824524313,"HALF G2 PODIUM 6 (CWT)",315,1,2.79268805737424,0.0001854441683054,2.79250261320594,2.79268805737424,0.0001854441683054,2.79250261320594,0.883451004082384,1.45475820808711,2.1887743530051,13.5,13.5142857142857,26.5337774468805,34.0352400330275,35.0047957855188,1,1
"82","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.963002114164905,"HALF G AREA",315,1,26425.6576816567,335.120516853489,26090.5371648032,26425.6576816567,335.120516853489,26090.5371648032,-1.22905750256526,-0.962032466848669,-0.949326019836587,0.5,13.5142857142857,-0.0321588729814383,0.231525396918356,0.256621298384621,1,1
"83","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.92600422832981,"HALF G AREA",315,1,4502.37358100042,57.068191555631,4445.30538944479,4502.37358100042,57.068191555631,4445.30538944479,-1.19585424572894,-0.92196988810696,-0.895904189299186,1,13.5142857142857,0.00549754072256678,0.279441143148529,0.305518270887397,1,1
"84","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.889006342494715,"HALF G AREA",315,1,1597.5479828065,20.2263795144148,1577.32160329208,1597.5479828065,20.2263795144148,1577.32160329208,-1.16065676142105,-0.87961032650063,-0.839489351060996,1.5,13.5142857142857,0.0461965910656134,0.331228479653149,0.358372074206244,1,1
"85","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.852008456659619,"HALF G AREA",315,1,764.993677476277,9.66711934741808,755.326558128859,764.993677476277,9.66711934741808,755.326558128859,-1.12328249477504,-0.83476294227575,-0.779845868362533,2,13.5142857142857,0.0903207878379295,0.387374129416065,0.415681786429144,1,1
"86","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.815010570824524,"HALF G AREA",315,1,431.485954688488,5.43725134953165,426.048703338956,431.485954688488,5.43725134953165,426.048703338956,-1.0835517704333,-0.78723684439377,-0.716735778894309,2.5,13.5142857142857,0.13831976291681,0.448450224640275,0.478033885400049,1,1
"87","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.778012684989429,"HALF G AREA",315,1,269.79246747109,3.38649791770565,266.405969553384,269.79246747109,3.38649791770565,266.405969553384,-1.04128212079154,-0.736836063760352,-0.649913254863662,3,13.5142857142857,0.190725529964326,0.515133723886495,0.546122235547548,1,1
"88","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.741014799154334,"HALF G AREA",315,1,181.036008427536,2.26080252877779,178.775205898759,181.036008427536,2.26080252877779,178.775205898759,-0.996284583750401,-0.683356164825517,-0.579120775283066,3.5,13.5142857142857,0.248172160207138,0.588231448436947,0.620773814309123,1,1
"89","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.704016913319239,"HALF G AREA",315,1,127.862466698964,1.58640416519003,126.276062533774,127.862466698964,1.58640416519003,126.276062533774,-0.948360798086515,-0.626581535282167,-0.504086020464603,4,13.5142857142857,0.311421401222549,0.668712680812593,0.702982192959633,1,1
"90","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.667019027484144,"HALF G AREA",315,1,93.865439778464,1.15522093803037,92.7102188404336,93.865439778464,1.15522093803037,92.7102188404336,-0.897300482435936,-0.566283019588738,-0.424519148781309,4.5,13.5142857142857,0.381396427013291,0.757752109914744,0.793951639497466,1,1
"91","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.630021141649049,"HALF G AREA",315,1,71.0076152499572,0.865315865769256,70.142299384188,71.0076152499572,0.865315865769256,70.142299384188,-0.842879122838573,-0.502215765391801,-0.340110332515852,5,13.5142857142857,0.459226887988956,0.856787154685637,0.895155990110872,1,1
"92","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.593023255813953,"HALF G AREA",315,1,55.0105880237081,0.662426070714391,54.3481619529937,55.0105880237081,0.662426070714391,54.3481619529937,-0.784855797823561,-0.434117246776224,-0.250527536462383,5.5,13.5142857142857,0.546309926549761,0.967595603132977,1.00841839305512,1,1
"93","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.556025369978858,"HALF G AREA",315,1,43.4428586704924,0.51571292179426,42.9271457486981,43.4428586704924,0.51571292179426,42.9271457486981,-0.722971132632594,-0.361705492639345,-0.155414601620472,6,13.5142857142857,0.644394163722281,1.09240248077355,1.13602108966572,1,1
"94","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.519027484143763,"HALF G AREA",315,1,34.847404421576,0.406697044887797,34.4407073766882,34.847404421576,0.406697044887797,34.4407073766882,-0.656945428014467,-0.284677611162251,-0.0543897784362003,6.5,13.5142857142857,0.755697408268748,1.23402982909739,1.2808592989559,1,1
"95","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.482029598308668,"HALF G AREA",315,1,28.3120687389141,0.323809587204766,27.9882591517093,28.3120687389141,0.323809587204766,27.9882591517093,-0.586477070970122,-0.202708779144234,0.0529550402681825,7,13.5142857142857,0.883074998318204,1.3961109111727,1.44666133218873,1,1
"96","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.445031712473573,"HALF G AREA",315,1,23.2443922224302,0.259536404738298,22.9848558176919,23.2443922224302,0.259536404738298,22.9848558176919,-0.511241418977499,-0.115451973887386,0.167053986564009,7.5,13.5142857142857,1.03026611589226,1.58340363353473,1.63831071580956,1,1
"97","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.408033826638478,"HALF G AREA",315,1,19.2472896965433,0.208841278648885,19.0384484178944,19.2472896965433,0.208841278648885,19.0384484178944,-0.430890472681427,-0.0225388862633363,0.288365162486801,8,13.5142857142857,1.20226368213842,1.80226121782938,1.86233001337844,1,1
"98","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.371035940803383,"HALF G AREA",315,1,16.0473093985811,0.168256028798973,15.8790533697821,16.0473093985811,0.168256028798973,15.8790533697821,-0.345053839708147,0.0764173022132183,0.417365903526027,8.5,13.5142857142857,1.40588668121617,2.06136045194999,2.12762955289329,1,1
"99","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.334038054968288,"HALF G AREA",315,1,13.4516340544015,0.135335159742414,13.3162988946591,13.4516340544015,0.135335159742414,13.3162988946591,-0.253341783226057,0.181816218773946,0.554543882418835,9,13.5142857142857,1.6506969686716,2.37286827902176,2.44670702061815,1,1
"100","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.297040169133192,"HALF G AREA",315,1,11.3214449756351,0.108318038404404,11.2131269372307,11.3214449756351,0.108318038404404,11.2131269372307,-0.155351606530961,0.29406002656829,0.700381765868962,9.5,13.5142857142857,1.9505291423507,2.7543884752512,2.83764954446775,1,1
"101","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.260042283298097,"HALF G AREA",315,1,9.55493802843678,0.0859134861453463,9.46902454229144,9.55493802843678,0.0859134861453463,9.46902454229144,-0.0506793545254256,0.413535996963974,0.855331857046215,10,13.5142857142857,2.32617115009845,3.23237257798906,3.32764225631256,1,1
"102","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.223044397463002,"HALF G AREA",315,1,8.07621322439947,0.0671588657905479,8.00905435860892,8.07621322439947,0.0671588657905479,8.00905435860892,0.0610600073585296,0.540587842040336,1.01977510297592,10.5,13.5142857142857,2.81034896350605,3.84846261300614,3.95949353815013,1,1
"103","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.186046511627907,"HALF G AREA",315,1,6.82783894068093,0.0513257738670802,6.77651316681385,6.82783894068093,0.0513257738670802,6.77651316681385,0.180198838760065,0.675469266763189,1.19395549607896,11,13.5142857142857,3.4577093812419,4.67219367086818,4.80470489256369,1,1
"104","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.149048625792812,"HALF G AREA",315,1,5.76577254644471,0.0378556190680894,5.72791692737662,5.76577254644471,0.0378556190680894,5.72791692737662,0.306961158035834,0.818269113689236,1.37787533504001,11.5,13.5142857142857,4.36681426012943,5.82898037434426,5.99227005736256,1,1
"105","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.112050739957717,"HALF G AREA",315,1,4.85582603350793,0.0263147959570494,4.82951123755088,4.85582603350793,0.0263147959570494,4.82951123755088,0.441371206210111,0.968790533126558,1.57112737807091,12,13.5142857142857,5.73521781696594,7.57019976090712,7.78080006099736,1,1
"106","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0750528541226215,"HALF G AREA",315,1,4.071165179967,0.0163629669383885,4.05480221302861,4.071165179967,0.0163629669383885,4.05480221302861,0.583102756962462,1.12635455511182,1.77262356214319,12.5,13.5142857142857,8.02504544128127,10.4838813509802,10.7753693802471,1,1
"107","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0380549682875264,"HALF G AREA",315,1,3.39051281564932,0.00773027432951281,3.3827825413198,3.39051281564932,0.00773027432951281,3.3827825413198,0.731228472752091,1.28947694892905,1.98015084488095,13,13.5142857142857,12.627386359741,16.3401108168841,16.7976673085352,1,1
"108","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0010570824524313,"HALF G AREA",315,1,2.79683980719939,0.0002007381656706,2.79663906903372,2.79683980719939,0.0002007381656706,2.79663906903372,0.88379691872228,1.45532781767424,2.18963136611464,13.5,13.5142857142857,26.5442299398057,34.0485402639633,35.0180844590763,1,1
"109","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.963002114164905,"GE",630,1,26442.097480432,374.37743587347,26067.7200445585,26442.097480432,374.37743587347,26067.7200445585,-1.22905753148075,-0.96203248948198,-0.949326042170959,0.5,13.5142857142857,-0.0321588724100055,0.231525397645473,0.256621298536135,1,1
"110","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.92600422832981,"GE",630,1,4505.17100966936,63.753313062219,4441.41769660714,4505.17100966936,63.753313062219,4441.41769660714,-1.19585441061657,-0.921970015230671,-0.895904312828887,1,13.5142857142857,0.0054975443379183,0.279441147748868,0.305518271985913,1,1
"111","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.889006342494715,"GE",630,1,1598.53780337608,22.5957520318602,1575.94205134422,1598.53780337608,22.5957520318602,1575.94205134422,-1.1606572110061,-0.879610667221216,-0.839489676240561,1.5,13.5142857142857,0.0461966020655088,0.33122849364992,0.358372077974231,1,1
"112","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.852008456659619,"GE",630,1,765.465418094204,10.7995517181404,754.665866376064,765.465418094204,10.7995517181404,754.665866376064,-1.1232833985116,-0.834763613884,-0.779846495787269,2,13.5142857142857,0.0903208126698744,0.38737416101337,0.415681795896255,1,1
"113","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.815010570824524,"GE",630,1,431.750160898399,6.07418560209238,425.675975296307,431.750160898399,6.07418560209238,425.675975296307,-1.08355330359791,-0.78723795828948,-0.716736793034989,2.5,13.5142857142857,0.138319810565911,0.448450285271175,0.478033905410143,1,1
"114","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.778012684989429,"GE",630,1,269.956055434835,3.78320139550204,266.172854039333,269.956055434835,3.78320139550204,266.172854039333,-1.04128445098016,-0.736837712657394,-0.649914709244218,3,13.5142857142857,0.190725612536574,0.515133828955207,0.54612227341903,1,1
"115","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.741014799154334,"GE",630,1,181.144365228923,2.52563901991748,178.618726209006,181.144365228923,2.52563901991748,178.618726209006,-0.996287857601181,-0.68335841037478,-0.5791226783086,3.5,13.5142857142857,0.248172293681454,0.588231618275783,0.620773880692081,1,1
"116","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.704016913319239,"GE",630,1,127.937734792801,1.7722398174818,126.165494975319,127.937734792801,1.7722398174818,126.165494975319,-0.948365127822314,-0.626584395936582,-0.504088321866446,4,13.5142857142857,0.311421606403046,0.668712941893659,0.702982302945817,1,1
"117","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.667019027484144,"GE",630,1,93.9195522816682,1.29054662695043,92.6290056547177,93.9195522816682,1.29054662695043,92.6290056547177,-0.897305932155134,-0.566286458886391,-0.424521727081667,4.5,13.5142857142857,0.381396730720385,0.757752496365567,0.793951814051809,1,1
"118","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.630021141649049,"GE",630,1,71.0475038394169,0.966681294505626,70.0808225449113,71.0475038394169,0.966681294505626,70.0808225449113,-0.842885694725913,-0.502219681143587,-0.340112984339497,5,13.5142857142857,0.459227324527904,0.856787710157798,0.895156257903672,1,1
"119","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.593023255813953,"GE",630,1,55.0405220203695,0.740024442962449,54.3004975774071,55.0405220203695,0.740024442962449,54.3004975774071,-0.784863418721006,-0.434121462025733,-0.250529969068052,5.5,13.5142857142857,0.546310539480536,0.96759638305418,1.0084187927749,1,1
"120","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.556025369978858,"GE",630,1,43.4655943275072,0.576124921031196,42.889469406476,43.4655943275072,0.576124921031196,42.889469406476,-0.722979641778467,-0.361709749800746,-0.155416430802104,6,13.5142857142857,0.644395007907728,1.0924035549538,1.13602167286682,1,1
"121","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.519027484143763,"GE",630,1,34.8647913193649,0.454338630985629,34.4104526883793,34.8647913193649,0.454338630985629,34.4104526883793,-0.656954567308541,-0.284681571540532,-0.0543905350959753,6.5,13.5142857142857,0.755698552059307,1.2340312845089,1.28086013340196,1,1
"122","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.482029598308668,"GE",630,1,28.3253888432544,0.36174151349249,27.9636473297619,28.3253888432544,0.36174151349249,27.9636473297619,-0.586486479966056,-0.202712031251048,0.0529558898389216,7,13.5142857142857,0.883076525455284,1.39611285437189,1.44666250540284,1,1
"123","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.445031712473573,"GE",630,1,23.2545588248454,0.28993919749838,22.964619627347,23.2545588248454,0.28993919749838,22.964619627347,-0.511250638115098,-0.115454055815011,0.167056999022764,7.5,13.5142857142857,1.03026812608729,1.583406191399,1.63831233792405,1,1
"124","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.408033826638478,"GE",630,1,19.2549689913196,0.233305507938471,19.0216634833811,19.2549689913196,0.233305507938471,19.0216634833811,-0.43089896032365,-0.022539330232314,0.288370842678135,8,13.5142857142857,1.20226628787418,1.80226453348696,1.862332216902,1,1
"125","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.371035940803383,"GE",630,1,16.0529974170798,0.187965992722407,15.8650314243573,16.0529974170798,0.187965992722407,15.8650314243573,-0.345061011784631,0.0764188905761727,0.417374578636511,8.5,13.5142857142857,1.40588999508921,2.06136466867388,2.12763248349442,1,1
"126","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.334038054968288,"GE",630,1,13.4557068420999,0.151188684487623,13.3045181576123,13.4557068420999,0.151188684487623,13.3045181576123,-0.253347089433435,0.181820026888617,0.554555497261057,9,13.5142857142857,1.65070106800593,2.37287349520259,2.4467108044796,1,1
"127","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.297040169133192,"GE",630,1,11.3241921942411,0.121006704863771,11.2031854893773,11.3241921942411,0.121006704863771,11.2031854893773,-0.155354665313802,0.294065816439304,0.700395555978866,9.5,13.5142857142857,1.95053397924893,2.75439462994213,2.83765419631879,1,1
"128","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.260042283298097,"GE",630,1,9.55658598921907,0.0959776230713661,9.4606083661477,9.55658598921907,0.0959776230713661,9.4606083661477,-0.0506801825182685,0.413542753262452,0.855345831349217,10,13.5142857142857,2.32617632722022,3.23237916559601,3.32764743572408,1,1
"129","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.223044397463002,"GE",630,1,8.076941007759,0.0750260360269972,8.001914971732,8.076941007759,0.0750260360269972,8.001914971732,0.0610606135526005,0.540593208910713,1.01978522714144,10.5,13.5142857142857,2.81035316360681,3.8484679574068,3.95949790265112,1,1
"130","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.186046511627907,"GE",630,1,6.82778988860232,0.0573382131150737,6.77045167548725,6.82778988860232,0.0573382131150737,6.77045167548725,0.180198673378547,0.675468646836147,1.19395440029957,11,13.5142857142857,3.45770883911652,4.672192981043,4.80470430823837,1,1
"131","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.149048625792812,"GE",630,1,5.76506259416697,0.0422901281401106,5.72277246602686,5.76506259416697,0.0422901281401106,5.72277246602686,0.306955570976851,0.818254220215966,1.37785025606645,11.5,13.5142857142857,4.36679830935561,5.82896007784879,5.99225224766398,1,1
"132","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.112050739957717,"GE",630,1,4.85454984183606,0.0293973819580874,4.82515245987797,4.85454984183606,0.0293973819580874,4.82515245987797,0.441351392615319,0.968747043150791,1.57105684859187,12,13.5142857142857,5.73515413956912,7.57011873486969,7.780726498255,1,1
"133","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0750528541226215,"GE",630,1,4.06940071136897,0.0182797689117746,4.0511209424572,4.06940071136897,0.0182797689117746,4.0511209424572,0.583052904836506,1.12625825790094,1.77247201243426,12.5,13.5142857142857,8.02482051768549,10.4835951478908,10.7751008348041,1,1
"134","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0380549682875264,"GE",630,1,3.38832479228526,0.00863581946355958,3.3796889728217,3.38832479228526,0.00863581946355958,3.3796889728217,0.731120939966755,1.28928732140071,1.9798596484305,13,13.5142857142857,12.6264693377784,16.3389439561205,16.7965369501939,1,1
"135","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.0010570824524313,"GE",630,1,2.79428235438004,0.000224253174503662,2.79405810120554,2.79428235438004,0.000224253174503662,2.79405810120554,0.883583926926506,1.45497708904104,2.18910367303621,13.5,13.5142857142857,26.5377940021958,34.040350882051,35.0099021934152,1,1
"136","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.963002114164905,"STAIRCASE",433.806818181818,1,26310.5842427813,304.964858907295,26005.619383874,26310.5842427813,304.964858907295,26005.619383874,-1.22905729915424,-0.962032307630723,-0.949325862721578,0.5,13.5142857142857,-0.0321588770012825,0.231525391803322,0.256621297318767,1,1
"137","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.92600422832981,"STAIRCASE",433.806818181818,1,4482.76938627368,51.9329378853465,4430.83644838833,4482.76938627368,51.9329378853465,4430.83644838833,-1.19585308443419,-0.921968992781468,-0.895903319286109,1,13.5142857142857,0.00549751525981182,0.279441110748553,0.305518263150593,1,1
"138","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.889006342494715,"STAIRCASE",433.806818181818,1,1590.59342136326,18.4063185170952,1572.18710284616,1590.59342136326,18.4063185170952,1572.18710284616,-1.16065358683205,-0.879607920620301,-0.839487054918198,1.5,13.5142857142857,0.0461965133934293,0.331228380819503,0.358372047599828,1,1
"139","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.852008456659619,"STAIRCASE",433.806818181818,1,761.664637185687,8.79722827926474,752.867408906422,761.664637185687,8.79722827926474,752.867408906422,-1.12327608538669,-0.834758179164153,-0.779841418604749,2,13.5142857142857,0.0903206117262249,0.387373905323463,0.415681719287044,1,1
"140","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.815010570824524,"STAIRCASE",433.806818181818,1,429.609239244217,4.9479829114084,424.661256332809,429.609239244217,4.9479829114084,424.661256332809,-1.08354082587884,-0.787228892806452,-0.716728539412099,2.5,13.5142857142857,0.13831942276807,0.448449791819432,0.478033742555631,1,1
"141","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.778012684989429,"STAIRCASE",433.806818181818,1,268.619878057277,3.0817655372454,265.538112520032,268.619878057277,3.0817655372454,265.538112520032,-1.04126533535454,-0.736824185984788,-0.649902778281208,3,13.5142857142857,0.190724935147277,0.515132967014027,0.546121962736721,1,1
"142","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.741014799154334,"STAIRCASE",433.806818181818,1,180.249926437488,2.05736530451641,178.192561132972,180.249926437488,2.05736530451641,178.192561132972,-0.996260716166826,-0.683339793940489,-0.579106901522767,3.5,13.5142857142857,0.248171187104337,0.588230210216355,0.620773330340039,1,1
"143","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.704016913319239,"STAIRCASE",433.806818181818,1,127.307939334319,1.44365235214361,125.864286982175,127.307939334319,1.44365235214361,125.864286982175,-0.948328742777543,-0.626560356354537,-0.504068981977598,4,13.5142857142857,0.311419882107245,0.668710747820673,0.702981378643954,1,1
"144","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.667019027484144,"STAIRCASE",433.806818181818,1,93.4589591411475,1.05126893954752,92.4076902015999,93.4589591411475,1.05126893954752,92.4076902015999,-0.897259345789015,-0.566257058402837,-0.424499686745262,4.5,13.5142857142857,0.381394134396689,0.757749192684331,0.793950321825961,1,1
"145","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0.630021141649049,"STAIRCASE",433.806818181818,1,70.7006734965324,0.787450835276476,69.9132226612559,70.7006734965324,0.787450835276476,69.9132226612559,-0.842828307701167,-0.502185488021732,-0.340089828089046,5,13.5142857142857,0.459223512362149,0.856782859383416,0.895153919348209,1,1
