"","ITEM","Week End Date","PPG_Parent","ITEM_NAME","LDESC","SECTOR 2","CATEGORY","TRADING COMPANY","PRODUCT RANGE","BRAND","FORMAT","Units","Value","Volume","Price per Unit","Price per L/KG","TDP (w)","ACV Distribution","ACV Distribution (w)","ACV Distribution (C) (any promo)","ACV Distribution (C) (feature and displa","ACV Distribution (C) (display only)","ACV Distribution (C) (feature only)","ACV Distribution (C) (Unsupported)","ACV Distribution (C) (total multibuy)","ACV Distribution (C) (multibuy and featu...24","ACV Distribution (C) (multibuy and displ","ACV Distribution (C) (multibuy and featu...26","ACV Distribution (C) (multibuy only)","Numeric Distribution","Stores in Universe","Value (C) (any promo)","Value (C) (feature and display)","Value (C) (display only)","Value (C) (feature only)","Value (C) (Unsupported)","Value (C) (total multibuy)","Volume (C) (any promo)","Volume (C) (feature and display)","Volume (C) (display only)","Volume (C) (feature only)","Volume (C) (Unsupported)","Volume (C) (total multibuy)","Units (C) (any promo)","Units (C) (feature and display)","Units (C) (display only)","Units (C) (feature only)","Units (C) (Unsupported)","Units (C) (total multibuy)","Base Value","Base Volume","Base Units","Base Units (any promo)","Base Units (feature and display)","Base Units (display only)","Base Units (feature only)","Base Units (Unsupported)","Base Units (total multibuy)","Base Volume (any promo)","Base Volume (feature and display)","Base Volume (display only)","Base Volume (feature only)","Base Volume (Unsupported)","Base Volume (total multibuy)","Base Value (any promo)","Base Value (feature and display)","Base Value (display only)","Base Value (feature only)","Base Value (Unsupported)","Base Value (total multibuy)","ACV Distribution Multibuy_Feature_Display","ACV Distribution Multibuy_Feature","UPC_EAN_Betas","BasePrice_Betas","Total Regular Price Elasticiy_Betas","Regular Price Elasticity_Betas","Reg Price Ratio Rest of Brand_Betas","Reg Price Ratio Rest of Manufacturer_Betas","Reg Price Ratio Rest of Category_Betas","Promoted Price Elasticity_Betas","Display Only_Betas","Feature Only_Betas","Feature and Display_Betas","Multi Buy_Betas","Total Multibuy Effect_Betas","Flag_Modeled_Betas","Actual Price","Regular Price","5th Largest Regular Price","Mean Actual Units","Price Change Index","Inc TPR only","Inc TPR + Feature Only","Inc TPR + Display Only","TPR+Feature+Dsiplay","Inc Multibuy + Feature Only","Inc Multibuy + Display Only","Inc Multibuy + Feature + Display","Inc Total Multibuy Only","Total Incremental Unit Sales","Inc Display Only","Total Predicted Unit Sales","Diff (Pred - Actual)","Abs Error %","Actual - Mean(Actual)","MAPE %","R Square %","PPG","PPG_Description","Flag_PPG","No_Of_Units","STP_Case","MRRP_Unit","BIP_Case","OID","COGS_Case","VAT","RSP_Cost_Bible_Unit","Flag_RB_Financial","Net_Cost_Case","Net_Cost_Unit","COGS_Unit","STP_Unit","UNCR_Unit","OID_Unit","Row_ID","Flag_funding","RSP_Unit","Promo_Price","FM_Abs_Unit_1","FM_Percent_1","Retro_Fund_Unit","COGS_Total","Net_Cost_Total","Gross_Sales","Retro_Fund_Total","UNCR_Total","OID_Total","NIS","Date","Flag_TPR_HEA","Flag_Display_HEA","DISPLAY TYPE_HEA","Weekly Cost","Net invetsments_HEA","Flag_HEA","Flag_ACV_C","Display&Feature","Flag_F&D_C","Retailer","Country","R_Total_Sales","R_Gross_Sales_Base","R_Gross_Sales_Inc","R_Gross_Sales_Total","R_UNCR_Base","R_UNCR_Inc","R_UNCR_Total","R_OID_Base","R_OID_Inc","R_OID_Total","R_Retro_Base","R_Retro_Inc","R_Retro_Total","R_NIS_Base","R_NIS_Inc","R_NIS_Total","R_COGS_Base","R_COGS_Inc","R_COGS_Total","R_Display_Fee_Base","R_Display_Fee_Inc","R_Display_Fee_Total","R_Total_Trade_Inv_Base","R_Total_Trade_Inv_Inc","R_Total_Trade_Inv_Total","R_Net_Revenue_Base","R_Net_Revenue_Inc","R_Net_Revenue_Total","R_GM_Base","R_GM_Inc","R_GM_Total","FM_Abs_Unit_2","FM_Total","Retailer_Revenue","DL","NL","S","Trade_Investment","Net_Revenue","GM_Abs","Inc_GM_Abs","Inc_Revenue","Inc_NIS"
"1593",1767751,2025-02-09,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",16,335.84,7.68,0,0,16,1.9039165794088,1.9039165794088,1.9039165794088,0,1.9039165794088,0,1,0,0,0,0,0,2.28571428571429,7,335.84,0,335.84,0,0,0,7.68,0,7.68,0,0,0,16,0,16,0,0,0,20.99,0.48,1,1,0,1,0,0,0,0.48,0,0.48,0,0,0,20.99,0,20.99,0,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,20.99,21,21.5,150.514802631579,0.976279069767442,0,0,0.594606676633978,0,0,0,0,0,0,0,1.62773371509675,-14.3722662849032,89.8266642806453,-134.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1593",1,21.5,20.99,4.03619047619047,0.197116279069767,0,56.32,263.04,335.84,0,8.16000000000003,0,327.68,2025-02-09,0,0,"0",0,0,0,1,1.9039165794088,1,"Carrefour","UAE",1,16.44,0,16.44,0.510000000000002,0,0.510000000000002,0,0,0,0,0,0,15.93,0,15.93,3.52,0,3.52,0,0,0,0.510000000000002,0,0.510000000000002,15.93,0,15.93,12.41,0,12.41,3.55047619047619,56.807619047619,335.84,0,0,0,8.16000000000003,327.68,271.36,0,0,0
"1594",1767751,2025-02-10,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",32,679.68,15.36,0,0,32,4.49676994421837,4.49676994421837,4.49676994421837,0,4.49676994421837,0,1,0,0,0,0,0,4.57142857142857,7,679.68,0,679.68,0,0,0,15.36,0,15.36,0,0,0,32,0,32,0,0,0,21.24,0.48,1,1,0,1,0,0,0,0.48,0,0.48,0,0,0,21.24,0,21.24,0,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,21.24,21.2,21.5,150.514802631579,0.987906976744186,0,0,0.547223824003265,0,0,0,0,0,0,0,1.55422497143265,-30.4457750285673,95.143046964273,-118.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1594",1,21.5,21.24,4.03619047619047,0.197116279069767,0,112.64,526.08,679.68,0,8.32000000000005,0,671.36,2025-02-10,0,0,"0",0,0,0,1,4.49676994421837,1,"Carrefour","UAE",1,16.44,0,16.44,0.260000000000002,0,0.260000000000002,0,0,0,0,0,0,16.18,0,16.18,3.52,0,3.52,0,0,0,0.260000000000002,0,0.260000000000002,16.18,0,16.18,12.66,0,12.66,3.78857142857143,121.234285714286,679.68,0,0,0,8.32000000000005,671.36,558.72,0,0,0
"1595",1767751,2025-02-14,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",4,66,1.92,0,0,3,0.565344657944383,0.565344657944383,0.565344657944383,0,0,0.565344657944383,1,0,0,0,0,0,0.428571428571428,7,66,0,0,66,0,0,1.92,0,0,1.92,0,0,4,0,0,4,0,0,16.5,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,16.5,0,0,16.5,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,16.5,16.5,21.5,150.514802631579,0.767441860465116,1.70297563564443,2.78541364983315,0,0,0,0,0,0,4.48838928547759,0,5.48838928547759,1.48838928547759,37.2097321369397,-146.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1595",1,21.5,16.5,4.03619047619047,0.197116279069767,0.335,14.08,65.76,66,22.11,20,0,46,2025-02-14,1,0,"0",0,0,1,1,0.565344657944383,1,"Carrefour","UAE",5.48838928547759,16.44,73.7891198532515,90.2291198532515,5,22.4419464273879,27.4419464273879,0,0,0,0,1.83861041063499,1.83861041063499,11.44,51.3471734258636,62.7871734258636,3.52,15.7991302848811,19.3191302848811,0,0,0,5,24.2805568380229,29.2805568380229,11.44,49.5085630152286,60.9485630152286,7.92,33.7094327303475,41.6294327303475,-0.390714285714288,-1.56285714285715,66,0,0,0,42.11,23.89,9.81,11.0077747226338,26.8069050075149,51.6164767829922
"1596",1767751,2025-02-15,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",9,148.5,4.32,0,0,4,0.643688060876108,0.643688060876108,0.643688060876108,0,0,0.643688060876108,1,0,0,0,0,0,0.571428571428571,7,148.5,0,0,148.5,0,0,4.32,0,0,4.32,0,0,9,0,0,9,0,0,16.5,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,16.5,0,0,16.5,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,16.5,16.5,21.5,150.514802631579,0.767441860465116,1.49570612962841,2.78541364983315,0,0,0,0,0,0,4.28111977946156,0,5.28111977946156,-3.71888022053844,41.320891339316,-141.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1596",1,21.5,16.5,4.03619047619047,0.197116279069767,0.335,31.68,147.96,148.5,49.75,45,0,103.5,2025-02-15,1,0,"0",0,0,1,1,0.643688060876108,1,"Carrefour","UAE",5.28111977946156,16.44,70.3816091743481,86.8216091743481,5,21.4055988973078,26.4055988973078,0,0,0,0,1.76917512611962,1.76917512611962,11.44,48.9760102770403,60.4160102770403,3.52,15.0695416237047,18.5895416237047,0,0,0,5,23.1747740234274,28.1747740234274,11.44,47.2068351509207,58.6468351509207,7.92,32.137293527216,40.057293527216,-0.390714285714288,-3.51642857142859,148.5,0,0,0,94.75,53.75,22.07,10.4982570591907,25.5677986828955,49.232877463808
"1597",1767751,2025-02-16,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",5,82.5,2.4,0,0,2,0.259723140086883,0.259723140086883,0.259723140086883,0,0,0.259723140086883,1,0,0,0,0,0,0.285714285714286,7,82.5,0,0,82.5,0,0,2.4,0,0,2.4,0,0,5,0,0,5,0,0,16.5,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,16.5,0,0,16.5,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,16.5,16.5,21.5,150.514802631579,0.767441860465116,3.7069018105162,2.78541364983315,0,0,0,0,0,0,6.49231546034936,0,7.49231546034936,2.49231546034936,49.8463092069872,-145.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1597",1,21.5,16.5,4.03619047619047,0.197116279069767,0.335,17.6,82.2,82.5,27.64,25,0,57.5,2025-02-16,1,0,"0",0,0,1,0,0.259723140086883,0,"Carrefour","UAE",7.49231546034936,16.44,106.733666168143,123.173666168143,5,32.4615773017468,37.4615773017468,0,0,0,0,2.50992567921704,2.50992567921704,11.44,74.2720888663967,85.7120888663967,3.52,22.8529504204297,26.3729504204297,0,0,0,5,34.9715029809638,39.9715029809638,11.44,71.7621631871796,83.2021631871796,7.92,48.9092127667499,56.8292127667499,-0.390714285714288,-1.95357142857144,82.5,0,0,0,52.64,29.86,12.26,15.9191575087766,38.7721079292064,74.6616277940176
"1598",1767751,2025-02-17,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",9,148.5,4.32,0,0,4,0.707421602260959,0.707421602260959,0.707421602260959,0,0,0.707421602260959,1,0,0,0,0,0,0.571428571428571,7,148.5,0,0,148.5,0,0,4.32,0,0,4.32,0,0,9,0,0,9,0,0,16.5,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,16.5,0,0,16.5,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,16.5,16.5,21.5,150.514802631579,0.767441860465116,1.36095388541141,2.78541364983315,0,0,0,0,0,0,4.14636753524457,0,5.14636753524457,-3.85363246475543,42.8181384972826,-141.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1598",1,21.5,16.5,4.03619047619047,0.197116279069767,0.335,31.68,147.96,148.5,49.75,45,0,103.5,2025-02-17,1,0,"0",0,0,1,1,0.707421602260959,1,"Carrefour","UAE",5.14636753524457,16.44,68.1662822794207,84.6062822794207,5,20.7318376762228,25.7318376762228,0,0,0,0,1.72403312430693,1.72403312430693,11.44,47.4344446031979,58.8744446031979,3.52,14.5952137240609,18.1152137240609,0,0,0,5,22.4558708005298,27.4558708005298,11.44,45.7104114788909,57.1504114788909,7.92,31.11519775483,39.0351977548301,-0.390714285714288,-3.51642857142859,148.5,0,0,0,94.75,53.75,22.07,10.1678146114275,24.7630283354884,47.6832266553125
"1599",1767751,2025-02-18,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",7,115.5,3.36,0,0,3,0.565344657944383,0.565344657944383,0.565344657944383,0,0,0.565344657944383,1,0,0,0,0,0,0.428571428571428,7,115.5,0,0,115.5,0,0,3.36,0,0,3.36,0,0,7,0,0,7,0,0,16.5,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,16.5,0,0,16.5,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,16.5,16.5,21.5,150.514802631579,0.767441860465116,1.70297563564443,2.78541364983315,0,0,0,0,0,0,4.48838928547759,0,5.48838928547759,-1.51161071452241,21.5944387788916,-143.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1599",1,21.5,16.5,4.03619047619047,0.197116279069767,0.335,24.64,115.08,115.5,38.69,35,0,80.5,2025-02-18,1,0,"0",0,0,1,1,0.565344657944383,1,"Carrefour","UAE",5.48838928547759,16.44,73.7891198532515,90.2291198532515,5,22.4419464273879,27.4419464273879,0,0,0,0,1.83861041063499,1.83861041063499,11.44,51.3471734258636,62.7871734258636,3.52,15.7991302848811,19.3191302848811,0,0,0,5,24.2805568380229,29.2805568380229,11.44,49.5085630152286,60.9485630152286,7.92,33.7094327303475,41.6294327303475,-0.390714285714288,-2.73500000000001,115.5,0,0,0,73.69,41.81,17.17,11.0093777188072,26.8085080036883,51.6164767829922
"1600",1767751,2025-02-19,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",2,33,0.96,0,0,2,0.447698462174076,0.447698462174076,0.447698462174076,0,0,0.447698462174076,1,0,0,0,0,0,0.285714285714286,7,33,0,0,33,0,0,0.96,0,0,0.96,0,0,2,0,0,2,0,0,16.5,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,16.5,0,0,16.5,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,16.5,16.5,21.5,150.514802631579,0.767441860465116,2.15048354990031,2.78541364983315,0,0,0,0,0,0,4.93589719973347,0,5.93589719973347,3.93589719973347,196.794859986673,-148.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1600",1,21.5,16.5,4.03619047619047,0.197116279069767,0.335,7.04,32.88,33,11.06,10,0,23,2025-02-19,1,0,"0",0,0,1,1,0.447698462174076,1,"Carrefour","UAE",5.93589719973347,16.44,81.1461499636182,97.5861499636182,5,24.6794859986673,29.6794859986673,0,0,0,0,1.98852556191071,1.98852556191071,11.44,56.4666639649509,67.9066639649509,3.52,17.3743581430618,20.8943581430618,0,0,0,5,26.6680115605781,31.6680115605781,11.44,54.4781384030402,65.9181384030402,7.92,37.1037802599784,45.0237802599784,-0.390714285714288,-0.781428571428575,33,0,0,0,21.06,11.94,4.9,12.092948139347,29.4673062824088,56.7628177969349
"1601",1767751,2025-02-20,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",5,82.5,2.4,0,0,4,0.643688060876108,0.643688060876108,0.643688060876108,0,0,0.643688060876108,1,0,0,0,0,0,0.571428571428571,7,82.5,0,0,82.5,0,0,2.4,0,0,2.4,0,0,5,0,0,5,0,0,16.5,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,16.5,0,0,16.5,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,16.5,16.5,21.5,150.514802631579,0.767441860465116,1.49570612962841,2.78541364983315,0,0,0,0,0,0,4.28111977946156,0,5.28111977946156,0.281119779461564,5.62239558923128,-145.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1601",1,21.5,16.5,4.03619047619047,0.197116279069767,0.335,17.6,82.2,82.5,27.64,25,0,57.5,2025-02-20,1,0,"0",0,0,1,1,0.643688060876108,1,"Carrefour","UAE",5.28111977946156,16.44,70.3816091743481,86.8216091743481,5,21.4055988973078,26.4055988973078,0,0,0,0,1.76917512611962,1.76917512611962,11.44,48.9760102770403,60.4160102770403,3.52,15.0695416237047,18.5895416237047,0,0,0,5,23.1747740234274,28.1747740234274,11.44,47.2068351509207,58.6468351509207,7.92,32.137293527216,40.057293527216,-0.390714285714288,-1.95357142857144,82.5,0,0,0,52.64,29.86,12.26,10.4973056992398,25.5668473229445,49.232877463808
"1602",1767751,2025-02-21,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",10,165,4.8,0,0,3,0.589775406490653,0.589775406490653,0.589775406490653,0,0,0.589775406490653,1,0,0,0,0,0,0.428571428571428,7,165,0,0,165,0,0,4.8,0,0,4.8,0,0,10,0,0,10,0,0,16.5,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,16.5,0,0,16.5,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,16.5,16.5,21.5,150.514802631579,0.767441860465116,1.63243188445206,2.78541364983315,0,0,0,0,0,0,4.41784553428522,0,5.41784553428522,-4.58215446571478,45.8215446571478,-140.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1602",1,21.5,16.5,4.03619047619047,0.197116279069767,0.335,35.2,164.4,165,55.28,50,0,115,2025-02-21,1,0,"0",0,0,1,1,0.589775406490653,1,"Carrefour","UAE",5.41784553428522,16.44,72.629380583649,89.069380583649,5,22.0892276714261,27.0892276714261,0,0,0,0,1.81497825398555,1.81497825398555,11.44,50.5401529122229,61.9801529122229,3.52,15.550816280684,19.070816280684,0,0,0,5,23.9042059254117,28.9042059254117,11.44,48.7251746582374,60.1651746582374,7.92,33.1743583775534,41.0943583775534,-0.390714285714288,-3.90714285714288,165,0,0,0,105.28,59.72,24.52,10.8325572500674,26.3833735307513,50.80522364428
"1603",1767751,2025-02-22,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",6,103.4,2.88,0,0,3,0.566693248387127,0.566693248387127,0.566693248387127,0,0,0.566693248387127,1,0,0,0,0,0,0.428571428571428,7,103.4,0,0,103.4,0,0,2.88,0,0,2.88,0,0,6,0,0,6,0,0,17.2333333333333,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,17.2333333333333,0,0,17.2333333333333,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,17.2333333333333,17.2,21,150.514802631579,0.820634920634921,1.15530101795568,2.1912728699639,0,0,0,0,0,0,3.34657388791958,0,4.34657388791958,-1.65342611208042,27.557101868007,-144.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1603",1,21,17.2333333333333,3.56,0.178,0.335,21.12,98.64,103.4,34.64,22.6,0,80.8,2025-02-22,1,0,"0",0,0,1,1,0.566693248387127,1,"Carrefour","UAE",4.34657388791958,16.44,55.0176747173979,71.4576747173979,3.76666666666667,12.6054283111637,16.3720949778304,0,0,0,0,1.45610225245306,1.45610225245306,12.6733333333333,42.4122464062341,55.0855797395675,3.52,11.7799400854769,15.2999400854769,0,0,0,3.76666666666667,14.0615305636168,17.8281972302835,12.6733333333333,40.9561441537811,53.6294774871144,9.15333333333334,29.1762040683042,38.3295374016375,0.30769841269841,1.84619047619046,103.4,0,0,0,57.24,46.16,25.04,13.9663683589177,25.7463084443946,45.0671950239837
"1604",1767751,2025-02-23,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",13,223.3,6.24,0,0,4,0.707421602260959,0.707421602260959,0.707421602260959,0,0,0.707421602260959,1,0,0,0,0,0,0.571428571428571,7,223.3,0,0,223.3,0,0,6.24,0,0,6.24,0,0,13,0,0,13,0,0,17.1769230769231,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,17.1769230769231,0,0,17.1769230769231,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,17.1769230769231,17.2,21,150.514802631579,0.817948717948718,0.945095635737945,2.2180415518461,0,0,0,0,0,0,3.16313718758404,0,4.16313718758404,-8.83686281241596,67.9758677878151,-137.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1604",1,21,17.1769230769231,3.56,0.178,0.335,45.76,213.72,223.3,74.81,49.7,0,173.6,2025-02-23,1,0,"0",0,0,1,1,0.707421602260959,1,"Carrefour","UAE",4.16313718758404,16.44,52.0019753638817,68.4419753638817,3.82307692307692,12.092916786379,15.9159937094559,0,0,0,0,1.39465095784065,1.39465095784065,12.6169230769231,39.9090585775027,52.5259816544258,3.52,11.1342429002958,14.6542429002958,0,0,0,3.82307692307692,13.4875677442196,17.3106446672966,12.6169230769231,38.514407619662,51.1313306965851,9.09692307692308,27.3801647193662,36.4770877962893,0.253974358974356,3.30166666666663,223.3,0,0,0,124.51,98.79,53.03,12.9031665428909,24.0374094431867,42.2400473665069
"1605",1767751,2025-02-24,"D77","DETTOL BAR S COOL 120GX4 35%OFF","DETTOL BAR S COOL 120GX4 35%OFF","Bar Soap","Bar Soap","RECKITT","Bar Soap","DETTOL","ALL",4,74.8,1.92,0,0,4,0.668118809422378,0.668118809422378,0.668118809422378,0,0,0.668118809422378,1,0,0,0,0,0,0.571428571428571,7,74.8,0,0,74.8,0,0,1.92,0,0,1.92,0,0,4,0,0,4,0,0,18.7,0.48,1,1,0,0,1,0,0,0.48,0,0,0.48,0,0,18.7,0,0,18.7,0,0,0,0,1767751,15.7084032938113,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,1,18.7,18.7,21,150.514802631579,0.89047619047619,0.514636247486937,1.59173923795764,0,0,0,0,0,0,2.10637548544457,0,3.10637548544457,-0.893624514555427,22.3406128638857,-146.514802631579,120.34245657504,1.92599052823105,"D77","BAR SOAP-All-120GM-35%",1,18,295.92,10,295.92,0,63.36,0.05,0,1,295.92,16.44,3.52,16.44,0,0,"1605",1,21,18.7,3.56,0.178,0.335,14.08,65.76,74.8,25.06,9.2,0,65.6,2025-02-24,1,0,"0",0,0,1,1,0.668118809422378,1,"Carrefour","UAE",3.10637548544457,16.44,34.6288129807088,51.0688129807088,2.3,4.84466361652252,7.14466361652252,0,0,0,0,1.04063578762393,1.04063578762393,14.14,29.7841493641863,43.9241493641863,3.52,7.4144417087649,10.9344417087649,0,0,0,2.3,5.88529940414645,8.18529940414645,14.14,28.7435135765623,42.8835135765623,10.62,21.3290718677974,31.9490718677974,1.70452380952381,6.81809523809522,74.8,0,0,0,34.26,40.54,26.46,13.9336738362158,21.3481155449807,34.544557961291
