"","PPG","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Display","Discount","Display_Cost","Display_Flag","Event_Multiplier","Event_Multiplier_Discount","Event_Multiplier_Display","Event_Multiplier_Tesco","Event_Multiplier_Discount_Tesco","Event_Multiplier_Display_Tesco","ROI_GM","ROI_Rev","ROI_NIS","Promo_Price","RSP_Unit","R_ROI_GM","R_ROI_Rev","R_ROI_NIS","Flag_Event_Exist_in_History","Flag_Historical_Display_Event","Flag_Event_More_Than_90_Percent"
"79","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",0.0380549682875264,630,1,3.39004484011503,0.00720717414026194,3.38283766597477,NA,NA,NA,0.731205482597262,1.28943640718894,1.9800885880403,13,13.5142857142857,12.6271903157661,16.3398613615475,16.7974256568067,0,0,0
"80","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",0.0010570824524313,630,1,2.79687222331666,0.000187154408099246,2.79668506890856,NA,NA,NA,0.883799616585353,1.45533226018257,2.18963805014519,13.5,13.5142857142857,26.5443114600788,34.0486439940941,35.0181880990697,0,0,0
"81","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","G-area",0.445031712473573,630,1,23.2271899245251,0.241973827182962,22.9852160973421,23.2271899245251,0.241973827182962,22.9852160973421,-0.511225802205957,-0.115448447203058,0.16704888360512,7.5,13.5142857142857,1.0302627105631,1.58339930043788,1.63830796790021,1,1,0
"82","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.963002114164905,630,1,26442.097480432,374.37743587347,26067.7200445585,26442.097480432,374.37743587347,26067.7200445585,-1.22905753148075,-0.96203248948198,-0.949326042170959,0.5,13.5142857142857,-0.0321588724100055,0.231525397645473,0.256621298536135,1,1,0
"83","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.92600422832981,630,1,4505.17100966936,63.753313062219,4441.41769660714,NA,NA,NA,-1.19585441061657,-0.921970015230671,-0.895904312828887,1,13.5142857142857,0.00549754433791835,0.279441147748868,0.305518271985913,0,0,0
"84","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.889006342494715,630,1,1598.53780337608,22.5957520318602,1575.94205134422,NA,NA,NA,-1.1606572110061,-0.879610667221216,-0.839489676240561,1.5,13.5142857142857,0.0461966020655087,0.33122849364992,0.358372077974231,0,0,0
"85","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.852008456659619,630,1,765.465418094205,10.7995517181404,754.665866376064,NA,NA,NA,-1.1232833985116,-0.834763613884,-0.779846495787269,2,13.5142857142857,0.0903208126698746,0.38737416101337,0.415681795896255,0,0,0
"86","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.815010570824524,630,1,431.750160898399,6.07418560209238,425.675975296307,NA,NA,NA,-1.08355330359791,-0.78723795828948,-0.71673679303499,2.5,13.5142857142857,0.138319810565911,0.448450285271175,0.478033905410143,0,0,0
"87","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.778012684989429,630,1,269.956055434835,3.78320139550204,266.172854039333,NA,NA,NA,-1.04128445098016,-0.736837712657394,-0.649914709244218,3,13.5142857142857,0.190725612536574,0.515133828955207,0.54612227341903,0,0,0
"88","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.741014799154334,630,1,181.144365228923,2.52563901991748,178.618726209006,NA,NA,NA,-0.996287857601181,-0.68335841037478,-0.5791226783086,3.5,13.5142857142857,0.248172293681454,0.588231618275782,0.620773880692081,0,0,0
"89","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.704016913319239,630,1,127.937734792801,1.7722398174818,126.165494975319,NA,NA,NA,-0.948365127822314,-0.626584395936582,-0.504088321866446,4,13.5142857142857,0.311421606403046,0.668712941893659,0.702982302945817,0,0,0
"90","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.667019027484144,630,1,93.9195522816682,1.29054662695043,92.6290056547177,NA,NA,NA,-0.897305932155134,-0.566286458886391,-0.424521727081667,4.5,13.5142857142857,0.381396730720385,0.757752496365568,0.793951814051809,0,0,0
"91","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.630021141649049,630,1,71.0475038394169,0.966681294505626,70.0808225449113,NA,NA,NA,-0.842885694725913,-0.502219681143587,-0.340112984339497,5,13.5142857142857,0.459227324527904,0.856787710157797,0.895156257903672,0,0,0
"92","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.593023255813953,630,1,55.0405220203696,0.740024442962449,54.3004975774071,NA,NA,NA,-0.784863418721006,-0.434121462025733,-0.250529969068052,5.5,13.5142857142857,0.546310539480536,0.96759638305418,1.0084187927749,0,0,0
"93","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.556025369978858,630,1,43.4655943275072,0.576124921031196,42.889469406476,NA,NA,NA,-0.722979641778467,-0.361709749800746,-0.155416430802104,6,13.5142857142857,0.644395007907728,1.0924035549538,1.13602167286682,0,0,0
"94","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.519027484143763,630,1,34.8647913193649,0.454338630985629,34.4104526883793,NA,NA,NA,-0.656954567308541,-0.284681571540532,-0.0543905350959754,6.5,13.5142857142857,0.755698552059308,1.2340312845089,1.28086013340196,0,0,0
"95","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.482029598308668,630,1,28.3253888432543,0.36174151349249,27.9636473297619,NA,NA,NA,-0.586486479966056,-0.202712031251048,0.0529558898389215,7,13.5142857142857,0.883076525455284,1.39611285437189,1.44666250540284,0,0,0
"96","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.92600422832981,630,1,4505.17100966936,63.753313062219,4441.41769660714,4505.17100966936,63.753313062219,4441.41769660714,-1.19585441061657,-0.921970015230671,-0.895904312828887,1,13.5142857142857,0.0054975443379183,0.279441147748868,0.305518271985913,1,1,0
"97","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.889006342494715,630,1,1598.53780337608,22.5957520318602,1575.94205134422,1598.53780337608,22.5957520318602,1575.94205134422,-1.1606572110061,-0.879610667221216,-0.839489676240561,1.5,13.5142857142857,0.0461966020655088,0.33122849364992,0.358372077974231,1,1,0
"98","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.852008456659619,630,1,765.465418094204,10.7995517181404,754.665866376064,765.465418094204,10.7995517181404,754.665866376064,-1.1232833985116,-0.834763613884,-0.779846495787269,2,13.5142857142857,0.0903208126698744,0.38737416101337,0.415681795896255,1,1,0
"99","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.815010570824524,630,1,431.750160898399,6.07418560209238,425.675975296307,431.750160898399,6.07418560209238,425.675975296307,-1.08355330359791,-0.78723795828948,-0.716736793034989,2.5,13.5142857142857,0.138319810565911,0.448450285271175,0.478033905410143,1,1,0
"100","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.778012684989429,630,1,269.956055434835,3.78320139550204,266.172854039333,269.956055434835,3.78320139550204,266.172854039333,-1.04128445098016,-0.736837712657394,-0.649914709244218,3,13.5142857142857,0.190725612536574,0.515133828955207,0.54612227341903,1,1,0
"101","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.741014799154334,630,1,181.144365228923,2.52563901991748,178.618726209006,181.144365228923,2.52563901991748,178.618726209006,-0.996287857601181,-0.68335841037478,-0.5791226783086,3.5,13.5142857142857,0.248172293681454,0.588231618275783,0.620773880692081,1,1,0
"102","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.704016913319239,630,1,127.937734792801,1.7722398174818,126.165494975319,127.937734792801,1.7722398174818,126.165494975319,-0.948365127822314,-0.626584395936582,-0.504088321866446,4,13.5142857142857,0.311421606403046,0.668712941893659,0.702982302945817,1,1,0
"103","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.667019027484144,630,1,93.9195522816682,1.29054662695043,92.6290056547177,93.9195522816682,1.29054662695043,92.6290056547177,-0.897305932155134,-0.566286458886391,-0.424521727081667,4.5,13.5142857142857,0.381396730720385,0.757752496365567,0.793951814051809,1,1,0
"104","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.630021141649049,630,1,71.0475038394169,0.966681294505626,70.0808225449113,71.0475038394169,0.966681294505626,70.0808225449113,-0.842885694725913,-0.502219681143587,-0.340112984339497,5,13.5142857142857,0.459227324527904,0.856787710157798,0.895156257903672,1,1,0
"105","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.593023255813953,630,1,55.0405220203695,0.740024442962449,54.3004975774071,55.0405220203695,0.740024442962449,54.3004975774071,-0.784863418721006,-0.434121462025733,-0.250529969068052,5.5,13.5142857142857,0.546310539480536,0.96759638305418,1.0084187927749,1,1,0
"106","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.556025369978858,630,1,43.4655943275072,0.576124921031196,42.889469406476,43.4655943275072,0.576124921031196,42.889469406476,-0.722979641778467,-0.361709749800746,-0.155416430802104,6,13.5142857142857,0.644395007907728,1.0924035549538,1.13602167286682,1,1,0
"107","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.519027484143763,630,1,34.8647913193649,0.454338630985629,34.4104526883793,34.8647913193649,0.454338630985629,34.4104526883793,-0.656954567308541,-0.284681571540532,-0.0543905350959753,6.5,13.5142857142857,0.755698552059307,1.2340312845089,1.28086013340196,1,1,0
"108","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.482029598308668,630,1,28.3253888432544,0.36174151349249,27.9636473297619,28.3253888432544,0.36174151349249,27.9636473297619,-0.586486479966056,-0.202712031251048,0.0529558898389216,7,13.5142857142857,0.883076525455284,1.39611285437189,1.44666250540284,1,1,0
"109","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.0010570824524313,630,1,2.79428235438004,0.000224253174503662,2.79405810120554,NA,NA,NA,0.883583926926507,1.45497708904104,2.18910367303621,13.5,13.5142857142857,26.5377940021958,34.040350882051,35.0099021934152,0,0,0
"110","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.445031712473573,630,1,23.2545588248454,0.28993919749838,22.964619627347,23.2545588248454,0.28993919749838,22.964619627347,-0.511250638115098,-0.115454055815011,0.167056999022764,7.5,13.5142857142857,1.03026812608729,1.583406191399,1.63831233792405,1,1,0
"111","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.408033826638478,630,1,19.2549689913196,0.233305507938471,19.0216634833811,19.2549689913196,0.233305507938471,19.0216634833811,-0.43089896032365,-0.022539330232314,0.288370842678135,8,13.5142857142857,1.20226628787418,1.80226453348696,1.862332216902,1,1,0
"112","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.371035940803383,630,1,16.0529974170798,0.187965992722407,15.8650314243573,16.0529974170798,0.187965992722407,15.8650314243573,-0.345061011784631,0.0764188905761727,0.417374578636511,8.5,13.5142857142857,1.40588999508921,2.06136466867388,2.12763248349442,1,1,0
"113","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.334038054968288,630,1,13.4557068420999,0.151188684487623,13.3045181576123,13.4557068420999,0.151188684487623,13.3045181576123,-0.253347089433435,0.181820026888617,0.554555497261057,9,13.5142857142857,1.65070106800593,2.37287349520259,2.4467108044796,1,1,0
"114","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.297040169133192,630,1,11.3241921942411,0.121006704863771,11.2031854893773,11.3241921942411,0.121006704863771,11.2031854893773,-0.155354665313802,0.294065816439304,0.700395555978866,9.5,13.5142857142857,1.95053397924893,2.75439462994213,2.83765419631879,1,1,0
"115","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.260042283298097,630,1,9.55658598921907,0.0959776230713661,9.4606083661477,9.55658598921907,0.0959776230713661,9.4606083661477,-0.0506801825182685,0.413542753262452,0.855345831349217,10,13.5142857142857,2.32617632722022,3.23237916559601,3.32764743572408,1,1,0
"116","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.223044397463002,630,1,8.076941007759,0.0750260360269972,8.001914971732,8.076941007759,0.0750260360269972,8.001914971732,0.0610606135526005,0.540593208910713,1.01978522714144,10.5,13.5142857142857,2.81035316360681,3.8484679574068,3.95949790265112,1,1,0
"117","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.186046511627907,630,1,6.82778988860232,0.0573382131150737,6.77045167548725,6.82778988860232,0.0573382131150737,6.77045167548725,0.180198673378547,0.675468646836147,1.19395440029957,11,13.5142857142857,3.45770883911652,4.672192981043,4.80470430823837,1,1,0
"118","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.149048625792812,630,1,5.76506259416697,0.0422901281401106,5.72277246602686,5.76506259416697,0.0422901281401106,5.72277246602686,0.306955570976851,0.818254220215966,1.37785025606645,11.5,13.5142857142857,4.36679830935561,5.82896007784879,5.99225224766398,1,1,0
"119","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.112050739957717,630,1,4.85454984183606,0.0293973819580874,4.82515245987797,4.85454984183606,0.0293973819580874,4.82515245987797,0.441351392615319,0.968747043150791,1.57105684859187,12,13.5142857142857,5.73515413956912,7.57011873486969,7.780726498255,1,1,0
"120","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.0750528541226215,630,1,4.06940071136897,0.0182797689117746,4.0511209424572,4.06940071136897,0.0182797689117746,4.0511209424572,0.583052904836506,1.12625825790094,1.77247201243426,12.5,13.5142857142857,8.02482051768549,10.4835951478908,10.7751008348041,1,1,0
"121","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.0380549682875264,630,1,3.38832479228526,0.00863581946355958,3.3796889728217,3.38832479228526,0.00863581946355958,3.3796889728217,0.731120939966755,1.28928732140071,1.9798596484305,13,13.5142857142857,12.6264693377784,16.3389439561205,16.7965369501939,1,1,0
"122","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.963002114164905,630,1,26442.097480432,374.37743587347,26067.7200445585,NA,NA,NA,-1.22905753148075,-0.96203248948198,-0.949326042170959,0.5,13.5142857142857,-0.0321588724100055,0.231525397645473,0.256621298536135,0,0,0
"123","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.0010570824524313,630,1,2.79428235438004,0.000224253174503662,2.79405810120554,2.79428235438004,0.000224253174503662,2.79405810120554,0.883583926926506,1.45497708904104,2.18910367303621,13.5,13.5142857142857,26.5377940021958,34.040350882051,35.0099021934152,1,1,0
"124","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.445031712473573,630,1,23.2545588248454,0.28993919749838,22.964619627347,NA,NA,NA,-0.511250638115097,-0.115454055815011,0.167056999022764,7.5,13.5142857142857,1.03026812608729,1.583406191399,1.63831233792405,0,0,0
"125","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.408033826638478,630,1,19.2549689913196,0.233305507938471,19.0216634833811,NA,NA,NA,-0.43089896032365,-0.022539330232314,0.288370842678135,8,13.5142857142857,1.20226628787418,1.80226453348696,1.862332216902,0,0,0
"126","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.371035940803383,630,1,16.0529974170798,0.187965992722407,15.8650314243573,NA,NA,NA,-0.345061011784632,0.0764188905761725,0.41737457863651,8.5,13.5142857142857,1.40588999508921,2.06136466867389,2.12763248349442,0,0,0
"127","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.334038054968288,630,1,13.4557068420999,0.151188684487623,13.3045181576123,NA,NA,NA,-0.253347089433435,0.181820026888617,0.554555497261057,9,13.5142857142857,1.65070106800593,2.37287349520259,2.4467108044796,0,0,0
"128","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.297040169133192,630,1,11.3241921942411,0.121006704863771,11.2031854893773,NA,NA,NA,-0.155354665313802,0.294065816439304,0.700395555978866,9.5,13.5142857142857,1.95053397924893,2.75439462994214,2.8376541963188,0,0,0
"129","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.260042283298097,630,1,9.55658598921907,0.0959776230713661,9.4606083661477,NA,NA,NA,-0.0506801825182686,0.413542753262452,0.855345831349217,10,13.5142857142857,2.32617632722022,3.23237916559601,3.32764743572408,0,0,0
"130","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.223044397463002,630,1,8.076941007759,0.0750260360269972,8.001914971732,NA,NA,NA,0.0610606135526005,0.540593208910713,1.01978522714144,10.5,13.5142857142857,2.81035316360681,3.8484679574068,3.95949790265112,0,0,0
"131","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.186046511627907,630,1,6.82778988860232,0.0573382131150737,6.77045167548725,NA,NA,NA,0.180198673378547,0.675468646836147,1.19395440029957,11,13.5142857142857,3.45770883911651,4.672192981043,4.80470430823837,0,0,0
"132","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.149048625792812,630,1,5.76506259416697,0.0422901281401106,5.72277246602686,NA,NA,NA,0.306955570976851,0.818254220215966,1.37785025606645,11.5,13.5142857142857,4.36679830935562,5.82896007784878,5.99225224766398,0,0,0
"133","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.112050739957717,630,1,4.85454984183606,0.0293973819580874,4.82515245987797,NA,NA,NA,0.441351392615318,0.968747043150791,1.57105684859187,12,13.5142857142857,5.73515413956912,7.57011873486969,7.780726498255,0,0,0
"134","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.0750528541226215,630,1,4.06940071136898,0.0182797689117746,4.0511209424572,NA,NA,NA,0.583052904836506,1.12625825790094,1.77247201243426,12.5,13.5142857142857,8.02482051768549,10.4835951478908,10.7751008348041,0,0,0
"135","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GE",0.0380549682875264,630,1,3.38832479228526,0.00863581946355958,3.3796889728217,NA,NA,NA,0.731120939966755,1.28928732140071,1.9798596484305,13,13.5142857142857,12.6264693377784,16.3389439561205,16.7965369501939,0,0,0
"136","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.963002114164905,140,1,25632.0428029999,332.413618408283,25299.6291845916,25632.0428029999,332.413618408283,25299.6291845916,-1.22905606258667,-0.962031339719828,-0.949324907594772,0.5,13.5142857142857,-0.0321589014385752,0.231525360708191,0.256621290839263,1,1,0
"137","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.92600422832981,140,1,4367.15022413367,56.6072296293272,4310.54299450434,4367.15022413367,56.6072296293272,4310.54299450434,-1.19584602347531,-0.921963548981357,-0.895898029391734,1,13.5142857142857,0.00549736043893619,0.279440913747377,0.305518216108602,1,1,0
"138","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.889006342494715,140,1,1549.56121592091,20.063003199011,1529.4982127219,1549.56121592091,20.063003199011,1529.4982127219,-1.16063427696072,-0.879593286524519,-0.839473088315941,1.5,13.5142857142857,0.0461960409328537,0.331227779639018,0.358371885759618,1,1,0
"139","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.852008456659619,140,1,742.009856934969,9.58903427349646,732.420822661472,742.009856934969,9.58903427349646,732.420822661472,-1.12323707355538,-0.834729187676044,-0.779814334397875,2,13.5142857142857,0.0903195397502889,0.387372541292163,0.415681310599181,1,1,0
"140","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.815010570824524,140,1,418.517908067128,5.39333256066597,413.124575506462,418.517908067128,5.39333256066597,413.124575506462,-1.0834741444595,-0.787180446510145,-0.716684431728159,2.5,13.5142857142857,0.138317350214286,0.448447154607033,0.478032872193041,1,1,0
"141","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.778012684989429,140,1,261.680336625114,3.35914386002454,258.321192765089,261.680336625114,3.35914386002454,258.321192765089,-1.04116292910247,-0.736751720878384,-0.649838861712132,3,13.5142857142857,0.190721305826107,0.515128348899473,0.546120298160846,1,1,0
"142","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.741014799154334,140,1,175.589376959759,2.2425411495357,173.346835810223,175.589376959759,2.2425411495357,173.346835810223,-0.996114844663628,-0.683239740007498,-0.579022109266216,3.5,13.5142857142857,0.248165238811803,0.588222641336381,0.620770371978714,1,1,0
"143","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.704016913319239,140,1,124.012722307817,1.57359016320488,122.439132144612,124.012722307817,1.57359016320488,122.439132144612,-0.948132391724113,-0.626430627305466,-0.503964614714277,4,13.5142857142857,0.311410574778977,0.668698904749721,0.702976389487891,1,1,0
"144","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.667019027484144,140,1,91.0366808467838,1.14588977027501,89.8907910765088,91.0366808467838,1.14588977027501,89.8907910765088,-0.897006672030767,-0.566097596927453,-0.424380145018861,4.5,13.5142857142857,0.381380048004932,0.757731268514016,0.793942225733043,1,1,0
"145","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.630021141649049,140,1,68.8653135938858,0.858326373769016,68.0069872201168,68.8653135938858,0.858326373769016,68.0069872201168,-0.842515141279933,-0.501998892922063,-0.339963462240406,5,13.5142857142857,0.459202700214619,0.856756377053277,0.895141152232498,1,1,0
"146","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.593023255813953,140,1,53.3487028531983,0.657075398312363,52.6916274548859,53.3487028531983,0.657075398312363,52.6916274548859,-0.784419527760282,-0.433875938297333,-0.250388278187821,5.5,13.5142857142857,0.546274819334529,0.967550931103688,1.00839549805783,1,1,0
"147","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.556025369978858,140,1,42.1283710384878,0.511547308422434,41.6168237300653,42.1283710384878,0.511547308422434,41.6168237300653,-0.722463913052182,-0.361451728553992,-0.15530556638315,6,13.5142857142857,0.644343808526421,1.09233840651504,1.13598630204258,1,1,0
"148","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.519027484143763,140,1,33.7910521208219,0.403411995053148,33.3876401257687,33.7910521208219,0.403411995053148,33.3876401257687,-0.656373027416236,-0.284429569806024,-0.0543423882872063,6.5,13.5142857142857,0.755625711344243,1.23393859864546,1.2808069928626,1,1,0
"149","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.482029598308668,140,1,27.4519830917215,0.321194051527101,27.1307890401944,27.4519830917215,0.321194051527101,27.1307890401944,-0.585850877417281,-0.202492342838558,0.0528984990895965,7,13.5142857142857,0.882973258621979,1.39598145292147,1.44658317126332,1,1,0
"150","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.445031712473573,140,1,22.536497060856,0.257440028494143,22.2790570323619,22.536497060856,0.257440028494143,22.2790570323619,-0.510579911202113,-0.115302587754778,0.166837831325174,7.5,13.5142857142857,1.03012169777831,1.58321986930924,1.63819417850355,1,1,0
"151","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.408033826638478,140,1,18.659433959842,0.20715438660844,18.4522795732336,18.659433959842,0.20715438660844,18.4522795732336,-0.430221055183956,-0.0225038705788531,0.287917167700032,8,13.5142857142857,1.20205786428253,1.80199932575889,1.86215596484219,1,1,0
"152","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.371035940803383,140,1,15.5555542227447,0.166896959569106,15.3886572631756,15.5555542227447,0.166896959569106,15.3886572631756,-0.344415150093926,0.0762758549036863,0.416593365338544,8.5,13.5142857142857,1.40559105667339,2.06098428573611,2.12736811933589,1,1,0
"153","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.334038054968288,140,1,13.0378311886333,0.134242005145589,12.9035891834877,13.0378311886333,0.134242005145589,12.9035891834877,-0.252786614162128,0.181417789668812,0.55332866397287,9,13.5142857142857,1.65026718973075,2.37232140860476,2.44631031621763,1,1,0
"154","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.297040169133192,140,1,10.971615117872,0.107443111579577,10.8641720062924,10.971615117872,0.107443111579577,10.8641720062924,-0.154950630866169,0.293301032713803,0.698574021163593,9.5,13.5142857142857,1.94989355829122,2.75357972897118,2.8370382762071,1,1,0
"155","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.260042283298097,140,1,9.25815921867721,0.0852195295823382,9.17293968909487,9.25815921867721,0.0852195295823382,9.17293968909487,-0.0505259046099882,0.412283868471836,0.852742033194595,10,13.5142857142857,2.32520903682439,3.23114834097468,3.32667971751294,1,1,0
"156","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.223044397463002,140,1,7.82384290150568,0.0666163975731521,7.75722650393252,7.82384290150568,0.0666163975731521,7.75722650393252,0.0608437705654815,0.538673414145869,1.01616369008167,10.5,13.5142857142857,2.80884599166847,3.84655016277319,3.95793173703011,1,1,0
"157","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.186046511627907,140,1,6.6129593076239,0.0509111956765703,6.56204811194733,6.6129593076239,0.0509111956765703,6.56204811194733,0.179453917335593,0.672676953938942,1.18901982038307,11,13.5142857142857,3.45525872097803,4.66907533845811,4.80206346882948,1,1,0
"158","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","GH",0.149048625792812,140,1,5.58278847731563,0.0375498445444647,5.54523863277117,5.58278847731563,0.0375498445444647,5.54523863277117,0.305481268499648,0.814324158871887,1.3712324643148,11.5,13.5142857142857,4.36257220202658,5.82358258524125,5.98753362406727,1,1,0
