"","PPG","Category","Manufacturer","Brand","Format","PPG_Description","Tesco_Week_No","Week_Ending","Base_Units","RSP_Unit","Net_Cost_Unit","COGS_Unit","VAT","BIP_Case","OID","No_Of_Units","STP_Unit","UNCR_Unit","OID_Unit","FM_Abs_Unit_1","FM%","Discount","Display","Display_Cost","Event_Multiplier_Tesco","Display_Flag","TPR_Flag","Event_Lift","Total_Sales","Promo_Price","Retro_Funding_Unit","Retro_Funding_Total","UNCR_Total","OID_Total","Total_Trade_Investment","Gross_Sales","Net_Revenue","NIS","BIP","COGS_Total","GM_Abs","Inc_GM_Abs","FM_Abs_Unit_2","FM%_2","FM_Total","Retailer_Revenue","Inc_NIS","Inc_Revenue","Units_Sale_in_Case","R_NIS_Inc","R_Net_Rev_Inc","R_GM_Inc","R_Trade_Inv_Inc"
"359","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",21,2024-12-28,7,17.0565371024735,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-0.19567895002524,-0.0120459912989434,0.652678548399577,"GH",12.7272727272727,0.991307383848837,1,1,6.93915168694186,566,5.92410122570757,5.70996466431095,3231.84,6300.95870624952,0,3251.26727272727,3353.04129375048,101.774021023211,3346.34129375048,9305.04,1992.32,-1890.54597897679,-23.1780659350847,-5.08803416834851,-0.0120459912989434,-2879.82733928526,3353.04129375048,41.0260951123885,1.24774800295065,31.4444444444444,36.8299925392918,-3207.73728018798,-3232.16309412602,3321.8169339213
"360","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",21,2024-12-29,7,16.9741935483871,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-0.274101382488482,-0.0169555302166478,0.660560395573346,"GH",12.7272727272727,12.4548410145767,1,1,87.1838871020372,620,5.76171354352598,5.58038709677419,3459.84,6951.73760301389,0,3668.66727272727,3572.26239698611,-96.4048757411651,3376.16239698611,10192.8,2182.4,-2278.80487574117,-320.443656474499,-5.3722666712963,-0.0169555302166478,-3330.80533620371,3572.26239698611,474.75316331771,-13.5563738753285,34.4444444444444,455.755513079831,-3016.81175964744,-3323.69904224661,4450.11486360493
"361","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",21,2024-12-30,7,16.9554848966614,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-0.291919146036793,-0.0180776371308017,0.654772956726585,"GH",12.7272727272727,2.52779688905537,1,1,17.6945782233876,629,5.85349191814145,5.67553259141494,3569.91,6983.15358348903,0,3591.18727272727,3681.84641651097,90.6591437836996,3673.29641651097,10340.76,2214.08,-2123.4208562163,-59.7345571406868,-5.1897132008313,-0.0180776371308017,-3264.32960332289,3681.84641651097,103.334548139337,2.55035820563754,34.9444444444444,94.4537827985715,-3488.1834899287,-3550.46840527503,3779.08235592119
"362","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",21,2024-12-31,7,17.0263803680982,16.44,3.52,0.05,295.92,0,18,16.44,0,0,-0.224399649430325,-0.0138385039455194,0.660108145627155,"GH",12.7272727272727,12.3952655130954,1,1,86.7668585916677,326,5.78712799657029,5.58782208588957,1821.63,3663.99627311809,0,1947.25727272727,1886.60372688191,-60.6535458453595,1773.70372688191,5359.44,1147.52,-1208.17354584536,-321.562647872877,-5.34062744118635,-0.0138385039455194,-1741.04454582675,1886.60372688191,472.081903232751,-16.1433056302072,18.1111111111111,451.252534050592,-1383.10473867668,-1688.52408091935,2809.5518939237
"363","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",21,2025-01-01,7,17.2679365079365,16.44,3.52,0.05,295.92,0,18,16.44,0,0,0.00565381708238633,0.000343787917784917,0.652366469702236,"GH",12.7272727272727,12.3781402061826,1,1,86.6469814432782,630,6.00291372921161,5.71509523809524,3600.51,7096.96435059669,0,3744.23727272727,3781.83564940331,37.5983766760401,3650.83564940331,10357.2,2217.6,-2180.00162332396,-299.826286035663,-5.00784406741752,0.000343787917784917,-3154.94176247304,3781.83564940331,502.117283756043,5.17108864467655,35,448.396155261211,-3164.84111746606,-3469.8384921464,4589.31749239356
"364","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",21,2025-01-02,7,17.3807692307692,16.44,3.52,0.05,295.92,0,18,16.44,0,0,0.113113553113553,0.00683337021464928,0.642967434025828,"GH",12.7272727272727,0.390062197427096,1,1,2.73043538198967,26,6.20550063706647,5.86961538461538,152.61,290.556983436272,0,161.687272727273,161.343016563728,-0.344256163544429,164.993016563728,427.44,91.52,-91.8642561635444,-9.64728520650403,-4.66038400865465,0.00683337021464928,-121.169984225021,161.343016563728,17.3270296233389,-0.0361526619003744,1.44444444444444,14.3750089084262,-150.962263818846,-160.57339636345,195.850621498757
"365","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-03,7,17.3959459459459,16.44,3.52,0.05,295.92,0,18,16.44,0,0,0.127567567567567,0.00769983686786294,0.746601071874795,"0",0,2.73403435229062,0,1,19.1382404660343,148,4.40811405642672,4.16587837837838,616.55,1922.19911964885,0,1350.65,652.400880351154,-698.249119648846,-81.699119648846,2433.12,520.96,-1219.20911964885,-157.658900744741,-8.07591775835808,0.00769983686786294,-1195.235828237,652.400880351154,-10.5647121466414,-90.2922943042999,8.22222222222222,66.0684234275564,-550.481576572444,-617.848183012885,865.114249834048
"366","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-04,7,18.3582429802613,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.04404093358222,0.0597139378447056,0.755841411503368,"0",0,8.54232891737487,0,1,59.7963024216241,3597,4.4823226933388,4.01396719488463,14438.24,49911.6852720603,0,37373.61,16122.9147279397,-21250.6952720603,-6812.45527206032,59134.68,12661.44,-33912.1352720603,-563.753210033679,-8.15715404955461,0.0597139378447056,-29341.2831162479,16122.9147279397,-113.249829213763,-353.270225509562,199.833333333333,153.322485956332,-14284.9175140437,-14495.4004985678,15267.9687258552
"367","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-05,7,18.4829596412556,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.16281870595772,0.0660586651139091,0.748267923581334,"0",0,3.62762750125339,0,1,25.3933925087737,223,4.65275380885568,4.13847533632287,922.88,3084.13590062518,0,2289.73,1037.56409937482,-1252.16590062518,-329.285900625184,3666.12,784.96,-2037.12590062518,-231.971020557688,-7.87033056000506,0.0660586651139091,-1755.08371488113,1037.56409937482,-37.4963503236788,-142.586278926805,12.3888888888889,66.2715276649771,-856.608472335023,-945.993213965906,1274.07584517926
"368","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-06,7,17.8968992248062,16.44,3.52,0.05,295.92,0,18,16.44,0,0,0.604665928386858,0.035475375752588,0.753649635036496,"0",0,3.66401917265909,0,1,25.6481342086136,129,4.40890765574605,4.05,522.45,1739.95091240876,0,1271.6,568.749087591241,-702.850912408759,-180.400912408759,2120.76,454.08,-1156.93091240876,-230.024180709719,-8.1910403278609,0.035475375752588,-1056.64420229406,568.749087591241,-35.8678047505132,-139.742748295398,7.16666666666667,75.7135084217043,-446.736491578296,-537.017923992616,868.391817967904
"369","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-07,6,18.6486071085495,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.32057819861854,0.0743544598520593,0.75632930623044,"0",0,10.0062062097027,0,1,60.0372372582159,2082,4.5441190319762,4.00594620557157,8340.38,29365.5441754256,0,22270.16,9460.85582457444,-12809.3041754256,-4468.92417542556,34228.08,7328.64,-20137.9441754256,-580.704386336567,-8.10632138302254,0.0743544598520593,-16877.3611194529,9460.85582457444,-128.867368400097,-369.373311187646,115.666666666667,140.217683466163,-8200.16231653384,-8411.49339168276,9187.17449705891
"370","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-08,5,18.4545454545455,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.13575757575758,0.0646206896551725,0.754638845879722,"0",0,5.05441289518529,0,1,25.2720644759265,99,4.52802857149241,4.03373737373737,399.34,1378.72517142225,0,1034.29,448.274828577748,-586.015171422252,-186.675171422252,1627.56,348.48,-934.495171422252,-238.551739642678,-8.09385446293653,0.0646206896551725,-801.291591830716,448.274828577748,-47.6532016993714,-149.594072687417,5.5,63.520907390636,-335.819092609364,-424.776759564625,751.291832593595
"371","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-09,7,18.33125,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.01833333333333,0.0583293556085917,0.752190731447689,"0",0,3.70812022324351,0,1,25.9568415627046,128,4.54265365414956,4.073984375,521.47,1764.94033226886,0,1311.27,581.459667731144,-729.810332268856,-208.340332268856,2104.32,450.56,-1180.37033226886,-239.364732031404,-8.03967881152423,0.0583293556085917,-1029.0788878751,581.459667731144,-42.2488827798745,-147.996649730684,7.11111111111111,68.8220645695361,-452.647935430464,-544.016017731184,879.378410721328
"372","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-10,7,18.0095711060948,16.44,3.52,0.05,295.92,0,18,16.44,0,0,0.711972481995051,0.0415096562650407,0.755913836757784,"0",0,8.58347184961966,0,1,60.0843029473376,2215,4.39588711292455,4.01277652370203,8888.3,30154.3100448721,0,22247.25,9736.88995512789,-12510.3600448721,-3622.06004487211,36414.6,7796.8,-20307.1600448721,-550.853975682242,-8.24066432113173,0.0415096562650407,-18253.0714713068,9736.88995512789,-98.2523489975365,-339.357229307614,123.055555555556,169.817227179268,-8718.48277282073,-8929.97951919536,9706.26871327496
"373","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-11,7,18.3640718562874,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.04959224408326,0.0600123907656188,0.749905298891269,"0",0,3.64604583848618,0,1,25.5223208694033,167,4.59275706203747,4.11155688622754,686.63,2299.80957063974,0,1703.78,766.990429360258,-936.789570639743,-250.159570639743,2745.48,587.84,-1524.62957063974,-233.006497657773,-7.95438876897487,0.0600123907656188,-1328.3829244188,766.990429360258,-38.2314540743692,-143.167928197473,9.27777777777778,68.1110401205822,-618.518959879418,-708.357529339717,1038.10591497241
"374","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-12,6,18.3582887700535,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.04408454290807,0.0597162831342848,0.751590616339436,"0",0,4.24966284666346,0,1,25.4979770799808,187,4.56037119843165,4.08385026737968,763.68,2580.21058589328,0,1917.03,852.789414106718,-1064.24058589328,-300.560585893282,3074.28,658.24,-1722.48058589328,-234.865082886731,-8.01293906744733,0.0597162831342848,-1498.41960561265,852.789414106718,-40.9822830494786,-145.112203565199,10.3888888888889,67.3677572022065,-696.312242797793,-786.065122119326,1115.49898599268
"375","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22,2025-01-13,6,19.028,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.68190476190476,0.0928105949127599,0.749148418491484,"0",0,6.37039576914216,0,1,38.2223746148529,25,4.77320389294404,4.124,103.1,356.369902676399,0,271.05,119.330097323601,-151.719902676399,-48.6199026763991,411,88,-239.719902676399,-366.506556909337,-7.77009153052949,0.0928105949127599,-194.252288263237,119.330097323601,-74.3347253534007,-231.963798265054,1.38888888888889,83.5236818059421,-19.5763181940579,-154.11907683834,647.95215686224
"376","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-14,7,17.4133333333333,16.44,3.52,0.05,295.92,0,18,16.44,0,0,0.144126984126984,0.00869065849923431,1,"0",0,0,0,0,0,15,0,0,0,261.2,0,39.71,0,-39.71,-39.71,246.6,52.8,-92.51,0,0,0.00869065849923431,0,0,0,0,0.833333333333333,0,0,0,0
"377","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",23,2025-01-15,7,18.7583333333333,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.42507936507936,0.0797689915593068,0.739127128953771,"0",0,7.17953423320548,0,1,50.2567396324384,24,4.89354027270884,4.28875,102.93,332.755033454988,0,245.88,117.444966545012,-128.435033454988,-25.5050334549879,394.56,84.48,-212.915033454988,-445.850641674135,-7.49073545456301,0.0797689915593068,-179.777650909512,117.444966545012,-53.4083260693314,-268.946918167952,1.33333333333333,129.421504651843,26.4915046518434,-150.41221885434,799.729294905443
"378","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",23,2025-01-16,6,18.9047619047619,16.44,3.52,0.05,295.92,0,18,16.44,0,0,1.56453514739229,0.0868967254408059,0.703568532035685,"0",0,9.48777158978258,0,1,56.9266295386955,21,5.60396632294442,4.87333333333333,102.34,279.316707218167,0,193.85,117.683292781833,-76.1667072181671,26.1732927818329,345.24,73.92,-150.086707218167,-406.85382764244,-6.22955588291007,0.0868967254408059,-130.820673541112,117.683292781833,70.9503496190102,-206.472091666232,1.16666666666667,178.704326960112,76.3643269601124,-124.017409016096,859.509462656041
"379","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",23,2025-01-17,6,18.205325443787,16.44,3.52,0.05,295.92,0,18,16.44,0,0,0.898405184559028,0.0518159066532322,0.76163816064153,"0",0,4.51385590472287,0,1,27.0831354283372,338,4.33945485890063,3.91866863905325,1324.51,4686.66425769159,0,3524.16,1466.73574230841,-2057.42425769159,-732.914257691588,5556.72,1189.76,-3247.18425769159,-260.189145005402,-8.38851720961282,0.0518159066532322,-2835.31881684913,1466.73574230841,-58.7266748473981,-164.856508297655,18.7777777777778,69.7154955595894,-1254.79450444041,-1350.12714114816,1700.04125088227
"380","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",23,2025-01-18,5,18.0779220779221,16.44,3.52,0.05,295.92,0,18,16.44,0,0,0.777068645640075,0.0451336206896552,0.763895471924669,"0",0,5.65615098135039,0,1,28.2807549067519,462,4.2682792607904,3.88155844155844,1793.28,6380.05498151484,0,4792.17,1971.94501848516,-2820.22498151484,-1026.94498151484,7595.28,1626.24,-4446.46498151484,-272.184818925706,-8.49341369102213,0.0451336206896552,-3923.95712525223,1971.94501848516,-62.8631587119913,-172.63656165394,25.6666666666667,74.3884868059135,-1718.89151319409,-1818.43977046585,2183.82712386109
"381","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",23,2025-01-19,7,18.0526515151515,16.44,3.52,0.05,295.92,0,18,16.44,0,0,0.753001443001441,0.0437969743385299,0.763111267787363,"0",0,4.10172521363776,0,1,28.7120764954643,528,4.27646973050079,3.89445075757576,2056.27,7273.82398229558,0,5449.92,2257.97601770442,-3191.94398229558,-1135.67398229558,8680.32,1858.56,-5050.50398229558,-274.641016439996,-8.47272092766159,0.0437969743385299,-4473.59664980532,2257.97601770442,-61.7567391166277,-173.574507175962,29.3333333333333,76.4837523691197,-1979.78624763088,-2080.85275689491,2451.81278521631
"382","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",23,2025-01-20,5,19.7428571428571,16.44,3.52,0.05,295.92,0,18,16.44,0,0,2.36272108843537,0.125658465991317,0.70552369366238,"0",0,3.93402197576488,0,1,19.6701098788244,42,5.81380364797987,4.84119047619048,203.33,585.020246784845,0,425.6,244.179753215155,-181.420246784845,21.9097532151547,690.48,147.84,-329.260246784845,-154.204410309208,-6.0618536685906,0.125658465991317,-254.597854080805,244.179753215155,10.2611250752385,-84.9656235357463,2.33333333333333,49.3905936556142,-153.939406344386,-223.178193117848,477.316012752259
"383","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-21,4,21.19375,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.74452380952381,0.185514597463875,1,"0",0,0,0,0,0,16,0,0,0,339.1,0,3.36000000000003,0,-3.36000000000003,-3.36000000000003,263.04,56.32,-59.68,0,0,0.185514597463875,0,0,0,0,0.888888888888889,0,0,0,0
"384","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-22,6,21.1777777777778,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.72931216931217,0.184900314795383,1,"0",0,0,0,0,0,9,0,0,0,190.6,0,0.430000000000007,0,-0.430000000000007,-0.430000000000007,147.96,31.68,-32.11,0,0,0.184900314795383,0,0,0,0,0.5,0,0,0,0
"385","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-23,3,21.2111111111111,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.7610582010582,0.186181246726034,1,"0",0,0,0,0,0,9,0,0,0,190.9,0,42.73,0,-42.73,-42.73,147.96,31.68,-74.41,0,0,0.186181246726034,0,0,0,0,0.5,0,0,0,0
"386","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-24,4,21.275,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.82190476190476,0.188625146886016,1,"0",0,0,0,0,0,4,0,0,0,85.1,0,-0.319999999999997,0,0.319999999999997,0.319999999999997,65.76,14.08,-13.76,0,0,0.188625146886016,0,0,0,0,0.222222222222222,0,0,0,0
"387","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",24,2025-01-25,7,21.2414925373134,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.78999289267946,0.187345240939305,0.851399934633402,"0",0,103.263113315075,0,1,722.841793205526,335,3.15648717952887,2.44298507462687,818.4,6058.47679485783,0,5491.35,1057.42320514217,-4433.92679485783,-3615.52679485783,5507.4,1179.2,-5613.12679485783,-12111.6496653284,-10.9908366591552,0.187345240939305,-3681.93028081698,1057.42320514217,-7801.35484112734,-9567.24655324496,18.6111111111111,-1189.07862265369,-2007.47862265369,-4551.88173473714,13890.9977029525
"388","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-26,7,21.2625,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.81,0.188148148148148,1,"0",0,0,0,0,0,8,0,0,0,170.1,0,58.5,0,-58.5,-58.5,131.52,28.16,-86.66,0,0,0.188148148148148,0,0,0,0,0.444444444444444,0,0,0,0
"389","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-27,4,21.275,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.82190476190476,0.188625146886016,1,"0",0,0,0,0,0,4,0,0,0,85.1,0,0.220000000000002,0,-0.220000000000002,-0.220000000000002,65.76,14.08,-14.3,0,0,0.188625146886016,0,0,0,0,0.222222222222222,0,0,0,0
"390","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-28,4,21.42,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.96,0.194117647058823,1,"0",0,0,0,0,0,10,0,0,0,214.2,0,28.92,0,-28.92,-28.92,164.4,35.2,-64.12,0,0,0.194117647058823,0,0,0,0,0.555555555555556,0,0,0,0
"391","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-29,1,21.5,16.44,3.52,0.05,295.92,0,18,16.44,0,0,4.03619047619047,0.197116279069767,1,"0",0,0,0,0,0,2,0,0,0,43,0,1.1,0,-1.1,-1.1,32.88,7.04,-8.14,0,0,0.197116279069767,0,0,0,0,0.111111111111111,0,0,0,0
"392","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-30,2,21.35,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.89333333333333,0.191475409836065,1,"0",0,0,0,0,0,2,0,0,0,42.7,0,-0.279999999999998,0,0.279999999999998,0.279999999999998,32.88,7.04,-6.76,0,0,0.191475409836065,0,0,0,0,0.111111111111111,0,0,0,0
"393","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-01-31,3,21.05,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.60761904761905,0.179952494061758,1,"0",0,0,0,0,0,4,0,0,0,84.2,0,-0.679999999999996,0,0.679999999999996,0.679999999999996,65.76,14.08,-13.4,0,0,0.179952494061758,0,0,0,0,0.222222222222222,0,0,0,0
"394","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-01,2,21.2,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.75047619047619,0.185754716981132,1,"0",0,0,0,0,0,2,0,0,0,42.4,0,0.5,0,-0.5,-0.5,32.88,7.04,-7.54,0,0,0.185754716981132,0,0,0,0,0.111111111111111,0,0,0,0
"395","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-02,4,21.1666666666667,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.71873015873016,0.184472440944882,1,"0",0,0,0,0,0,9,0,0,0,190.5,0,1.41,0,-1.41,-1.41,147.96,31.68,-33.09,0,0,0.184472440944882,0,0,0,0,0.5,0,0,0,0
"396","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-03,6,21.54,16.44,3.52,0.05,295.92,0,18,16.44,0,0,4.07428571428571,0.198607242339833,1,"0",0,0,0,0,0,5,0,0,0,107.7,0,2.41,0,-2.41,-2.41,82.2,17.6,-20.01,0,0,0.198607242339833,0,0,0,0,0.277777777777778,0,0,0,0
"397","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-04,4,21.334693877551,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.87875607385811,0.190895351061794,1,"0",0,0,0,0,0,49,0,0,0,1045.4,0,1.03000000000004,0,-1.03000000000004,-1.03000000000004,805.56,172.48,-173.51,0,0,0.190895351061794,0,0,0,0,2.72222222222222,0,0,0,0
"398","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-05,3,21.1,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.65523809523809,0.181895734597156,1,"0",0,0,0,0,0,2,0,0,0,42.2,0,0.220000000000002,0,-0.220000000000002,-0.220000000000002,32.88,7.04,-7.26,0,0,0.181895734597156,0,0,0,0,0.111111111111111,0,0,0,0
"399","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-06,2,21,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.56,0.178,1,"0",0,0,0,0,0,1,0,0,0,21,0,0.0100000000000016,0,-0.0100000000000016,-0.0100000000000016,16.44,3.52,-3.53,0,0,0.178,0,0,0,0,0.0555555555555556,0,0,0,0
"400","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-07,3,21.3,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.84571428571428,0.189577464788732,1,"0",0,0,0,0,0,80,0,0,0,1704,0,24.8000000000001,0,-24.8000000000001,-24.8000000000001,1315.2,281.6,-306.4,0,0,0.189577464788732,0,0,0,0,4.44444444444444,0,0,0,0
"401","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-08,3,21.1,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.65523809523809,0.181895734597156,1,"0",0,0,0,0,0,2,0,0,0,42.2,0,-0.279999999999998,0,0.279999999999998,0.279999999999998,32.88,7.04,-6.76,0,0,0.181895734597156,0,0,0,0,0.111111111111111,0,0,0,0
"402","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-09,1,21.5,16.44,3.52,0.05,295.92,0,18,16.44,0,0,4.03619047619047,0.197116279069767,1,"0",0,0,0,0,0,16,0,0,0,344,0,8.16000000000003,0,-8.16000000000003,-8.16000000000003,263.04,56.32,-64.48,0,0,0.197116279069767,0,0,0,0,0.888888888888889,0,0,0,0
"403","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-10,6,21.2845360824742,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.83098674521355,0.18898866608544,1,"0",0,0,0,0,0,97,0,0,0,2064.6,0,12.5700000000001,0,-12.5700000000001,-12.5700000000001,1594.68,341.44,-354.01,0,0,0.18898866608544,0,0,0,0,5.38888888888889,0,0,0,0
"404","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-11,1,21.2,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.75047619047619,0.185754716981132,1,"0",0,0,0,0,0,1,0,0,0,21.2,0,0.210000000000001,0,-0.210000000000001,-0.210000000000001,16.44,3.52,-3.73,0,0,0.185754716981132,0,0,0,0,0.0555555555555556,0,0,0,0
"405","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-12,1,21.2,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.75047619047619,0.185754716981132,1,"0",0,0,0,0,0,1,0,0,0,21.2,0,0.210000000000001,0,-0.210000000000001,-0.210000000000001,16.44,3.52,-3.73,0,0,0.185754716981132,0,0,0,0,0.0555555555555556,0,0,0,0
"406","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,2025-02-13,2,21,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.56,0.178,1,"0",0,0,0,0,0,4,0,0,0,84,0,-0.459999999999994,0,0.459999999999994,0.459999999999994,65.76,14.08,-13.62,0,0,0.178,0,0,0,0,0.222222222222222,0,0,0,0
"407","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",25,2025-02-14,4,21.1894736842105,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.74045112781955,0.185350223546945,0.66378537584838,"0",0,3.87477760641276,0,1,15.499110425651,19,7.12421093070748,5.52736842105263,105.02,267.239992316558,0,194.12,135.360007683442,-58.7599923165578,46.2600076834422,312.36,66.88,-125.639992316558,-102.489900778541,-4.12766878779739,0.185350223546945,-78.4257069681504,135.360007683442,37.7362614409019,-47.9330320802493,1.05555555555556,36.8063148153628,-68.2136851846371,-122.770553882929,323.01906058234
"408","D77","Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",25,2025-02-15,4,21.1916666666667,16.44,3.52,0.05,295.92,0,18,16.44,0,0,3.74253968253968,0.185434526150216,0.663777372262774,"0",0,3.59331271977267,0,1,14.3732508790907,36,7.12511785279805,5.5275,198.99,506.39575729927,0,367.89,256.50424270073,-111.38575729927,87.6042427007299,591.84,126.72,-238.10575729927,-95.0653829282857,-4.12667347352567,0.185434526150216,-148.560245046924,256.50424270073,34.9766044002872,-44.4715398338865,2,34.1142093475418,-164.875790652458,-215.469633746857,401.172035104709
