"","PPG","Week End Date","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Inc_GM_Abs","Trade_Investment","Units","Gross_Sales","Net_Cost_Total","GM_Abs","FM_Total","Retailer_Revenue","Net_Revenue","Base_Units","Total_Inc_Unit_Sales","No_Of_Units","ACV_D","ACV_D_Any_Promo","ACV_D_Multibuy_Display","ACV_D_Multibuy_Only","ACV_D_Feature_Display","ACV_D_Display_Only","ACV_D_Feature_Only","ACV_D_Unsupported","ACV_D_Total_Multibuy","ACV_D_Multibuy_Feature_Display","ACV_D_Multibuy_Feature","Total Regular Price Elasticiy_Betas","Regular Price Elasticity_Betas","Reg Price Ratio Rest of Brand_Betas","Reg Price Ratio Rest of Manufacturer_Betas","Reg Price Ratio Rest of Category_Betas","Promoted Price Elasticity_Betas","Display Only_Betas","Feature Only_Betas","Feature and Display_Betas","Multi Buy_Betas","Total Multibuy Effect_Betas","Flag_Display_HEA","Flag_TPR_HEA","Display_Num","Inc_Revenue","NIS","Inc_NIS","Display_Cost","Retro_Fund_Total","VAT","R_GM_Inc","R_Net_Revenue_Inc","R_NIS_Inc","R_Total_Trade_Inv_Inc","Value","Units_Sale_in_Case"
"323","D77",2024-11-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-1783.97552041798,6323.5,562,3935.5,9239.28,-4366.24,-5302.91476190476,3935.5,-2388,7,229.624171478184,18,0.353644149401875,0.353644149401875,0,0,0,0,0.353644149401875,1,0,0,0,-3.22526154544932,-3.21895670932235,0.614875286742589,0.614875286742589,0.981220036864898,-2.37525993725503,1.5,1.71512757866787,2.5726913680018,0,0,0,1,0,-975.698436814773,-1069.6,-437.021376891575,0,1318.4,0.05,420.67727015057,1228.95435375378,1308.22345119897,2546.06702534756,3935.5,31.2222222222222
"324","D77",2024-11-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-992.84675790535,7029.1,626,4374.9,10291.44,-4857.72,-5915.15857142857,4374.9,-2654.2,6,127.945223365848,18,0.417201311212707,0.417201311212707,0,0,0,0,0.417201311212707,1,0,0,0,-3.18322589683314,-3.18322589683314,0.621708637975066,0.621708637975066,0.99212472159172,-2.33819916967463,1.5,1.67159741225951,2.50739611838926,0,0,0,1,0,-542.479571657564,-1188.6,-242.93241612244,0,1465.6,0.05,494.386122784888,944.753309032674,989.624958860233,1158.66616310187,4374.9,34.7777777777778
"325","D77",2024-11-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-721.240012861291,7403.4,668,4761.65,10981.92,-4993.11,-6223.23523809524,4761.65,-2641.75,7,96.4906298061413,18,0.646259196865861,0.642744997833123,0,0,0,0,0.642744997833123,1,0,0,0,-3.17980802247712,-3.17185147029892,0.613880715487472,0.613880715487472,0.979632896733148,-2.3354549680168,1.5,1.71671941957405,2.57507912936107,0,0,0,1,0,-381.592995943673,-1046.6,-151.178283166329,0,1595.15,0.05,354.76203644974,694.409053367358,729.078414352415,891.896900645605,4761.65,37.1111111111111
"326","D77",2024-11-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-659.786422309576,1182.29,111,851.15,1824.84,-721.86,-977.035952380953,851.15,-331.14,6,101.454981404099,18,0.429189949414187,0.42777835656857,0,0,0,0,0.42777835656857,1,0,0,0,-3.16442739889161,-3.16442739889161,0.602401812706716,0.602401812706716,0.961314825324926,-2.32801960581117,1.5,1.76905031512987,2.65357547269481,0,0,0,1,0,-302.664887767147,-46.0000000000001,-42.0444067080051,0,285.14,0.05,423.819685744606,780.941220287034,816.938639057407,886.978673996354,851.15,6.16666666666667
"327","D77",2024-11-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-1619.03863335689,971.2,91,821.8,1496.04,-469.72,-682.888333333333,821.8,-149.4,7,313.660298977,18,0.426472301860494,0.409123889627986,0,0,0,0,0.409123889627986,1,0,0,0,-3.111275318311,-2.95552508080081,0.614478027689772,0.614478027689772,0.980586089541182,-2.31849790608564,1.5,1.68655486796176,2.52983230194264,0,0,0,1,0,-514.954380957845,125.9,433.954193859388,0,275.3,0.05,-467.521532410493,636.562719988548,743.648920145843,4520.01259519334,821.8,5.05555555555556
"328","D77",2024-11-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-3042.80736670199,1677.09,133,842.58,2186.52,-1302.67,-1339.50785714286,842.58,-834.51,7,310.664542648072,18,0.183135853541274,0.177968524398202,0,0,0,0,0.177968524398202,1,0,0,0,-3.04866565533703,-2.83553375137571,0.661445028448365,0.661445028448365,1.05553618626717,-2.23922045718896,1.5,1.46644102255074,2.19966153382611,0,0,0,1,0,-1949.26817658077,-552.24,-1289.93524084189,0,282.27,0.05,294.601923085296,1388.14111320651,1494.22373499361,3719.1839679278,842.58,7.38888888888889
"329","D77",2024-11-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-3579.24732022275,1344.5,110,696.25,1808.4,-1035.45,-1108.45476190476,696.25,-648.25,7,380.237776063066,18,0.391862866283027,0.391862866283027,0,0,0,0,0.391862866283027,1,0,0,0,-3.07755743956554,-3.04534545862593,0.649096302684089,0.649096302684089,1.0358300484358,-2.27615405641448,1.5,1.47525220149599,2.21287830224398,0,0,0,1,0,-2240.81034848075,-415,-1434.5334278743,0,233.25,0.05,-423.192829898894,915.244141843099,1044.96879682423,5335.86489663371,696.25,6.11111111111111
"330","D77",2024-11-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-76.3245492234442,406.13,42,477.1,690.48,-76.87,-222.029047619048,477.1,70.97,6,41.7019782409868,18,0.467463003171686,0.467463003171686,0,0,0,0,0.467463003171686,1,0,0,0,-3.26895505824765,-3.26895505824765,0.602082262510505,0.602082262510505,0.960804886054204,-2.51620361237981,1.5,1.64923023823804,2.47384535735706,0,0,0,1,0,70.4664141848294,230.8,229.162299476661,0,159.83,0.05,272.895560966254,419.686524374527,435.666687085258,265.893997907296,477.1,2.33333333333333
"331","D77",2024-11-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",49.0782094742944,432.78,53,724.1,871.32,104.76,-163.945952380952,724.1,291.32,7,24.8295637852005,18,0.598520720608978,0.598520720608978,0,0,0,0,0.598520720608978,1,0,0,0,-3.33160700469778,-3.2313244225273,0.601613605088152,0.601613605088152,0.960057000973842,-2.54497536335854,1.5,1.71957027533225,2.57935541299838,0,0,0,1,0,136.4782739982,533.9,250.122718960727,0,242.58,0.05,176.870533049986,264.270597573892,274.933501441934,143.927431054804,724.1,2.94444444444444
"332","D77",2024-12-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-70.8669094816061,642.23,70,822.95,1150.8,-65.68,-343.588095238095,822.95,180.72,6,75.5280703975705,18,0.557617334123169,0.557617334123169,0,0,0,0,0.557617334123169,1,0,0,0,-3.29724861134945,-3.29724861134945,0.594402659861387,0.594402659861387,0.948549750489404,-2.49500749203446,1.5,1.75750845240642,2.63626267860962,0,0,0,1,0,194.991898317842,456.4,492.44301899216,0,275.68,0.05,166.268691561364,432.127499360812,459.439402943998,809.553977975247,822.95,3.88888888888889
"333","D77",2024-12-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-223.210996250032,619.7,64,758.35,1052.16,-86.63,-308.481904761905,758.35,138.65,6,164.902502135542,18,0.519959252501622,0.519959252501622,0,0,0,0,0.519959252501622,1,0,0,0,-3.29484049595654,-3.29484049595654,0.597194125057584,0.597194125057584,0.953004379975702,-2.52013999603132,1.5,1.70456097754879,2.55684146632319,0,0,0,1,0,357.245811267077,392.7,1011.8314466973,0,254.05,0.05,-88.1421580967999,492.314649420309,549.566987635715,2218.68248568801,758.35,3.55555555555556
"334","D77",2024-12-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-277.773670079928,580.24,55,723.7,904.2,-50.14,-196.536904761905,723.7,143.46,7,304.697883015478,18,0.469040392647961,0.469040392647961,0,0,0,0,0.469040392647961,1,0,0,0,-3.25010785229595,-3.21789587135634,0.608552452132184,0.608552452132184,0.971130036269201,-2.44379560662146,1.5,1.69584066068823,2.54376099103235,0,0,0,1,0,794.762878134554,385.9,2137.87114646678,0,242.44,0.05,-709.821133680669,362.715414533813,467.134205343998,4646.51778224064,723.7,3.05555555555556
"335","D77",2024-12-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",1776.61838279009,168.91,23,406.15,378.12,156.28,16.3945238095237,406.15,237.24,7,261.468024086076,18,0.380586507190492,0.317284154180892,0,0,0,0,0.317284154180892,1,0,0,0,-3.2923542469671,-3.21532559689412,0.598115304863483,0.598115304863483,0.954474401787593,-2.48650273350248,1.5,1.76210151851421,2.64315227777132,0,0,0,1,0,2696.98582757307,373.3,4243.73971266662,0,136.06,0.05,-710.119104831729,210.248339951259,299.515128020095,4088.28597602383,406.15,1.27777777777778
"336","D77",2024-12-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22.1322008041624,143.52,23,394.7,378.12,170.22,5.48976190476186,394.7,251.18,4,2.99048653798458,18,0.57316091225975,0.477001796447374,0,0,0,0,0.477001796447374,1,0,0,0,-3.24163037824189,-3.24163037824189,0.585475609728826,0.585475609728826,0.934303934062841,-2.46770279054867,1.5,1.77282621364711,2.65923932047066,0,0,0,1,0,32.6587134178681,383.4,49.8501103766646,0,132.22,0.05,28.6749249392478,39.2014375529535,40.8732505431784,9.96216113151289,394.7,1.27777777777778
"337","D77",2024-12-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",28.9026899523891,526.57,48,818.7,789.12,123.17,6.67428571428562,818.7,292.13,7,11.2635310360857,18,0.570837372007072,0.568386409595191,0,0,0,0,0.568386409595191,1,0,0,0,-3.35814875532792,-3.32123919383462,0.596782891401093,0.596782891401093,0.952348131932755,-2.63601184969747,1.5,1.64023101481292,2.46034652221937,0,0,1,1,1,68.5503191994108,706.4,165.761631747728,140,274.27,0.05,-607.055793343369,-567.408164096347,138.040118800742,752.580614329596,818.7,2.66666666666667
"338","D77",2024-12-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",102.580253787328,6267.39,816,14040,13415.04,4900.29,229.74857142857,14040,7772.61,7,17.081741507229,18,11.8764838291556,11.8764838291556,0,0,11.8395752187178,11.8764838291556,11.8395752187178,1,0,0,0,-3.28193928722319,-3.24720087640596,0.598418570976458,0.598418570976458,0.954958354863882,-2.48817964048214,1.5,1.73367704340926,2.60051556511388,0,0,1,1,1,162.707983892774,12616,264.09712114608,140,4703.39,0.05,-560.626038697458,-500.498308592012,206.22907481291,781.322138970857,14040,45.3333333333333
"339","D77",2024-12-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",39.5714694161198,792.39,72,1197.9,1183.68,152.07,-18.7028571428573,1197.9,405.51,7,18.7357519429252,18,0.827006382804992,0.816184585301372,0,0,0,0,0.816184585301372,1,0,0,0,-3.33263152459821,-3.25881240161161,0.599387256470316,0.599387256470316,0.956504186411331,-2.58255064433238,1.5,1.67523052348429,2.51284578522644,0,0,1,1,1,105.521316255216,946.8,246.375138049466,140,401.29,0.05,-554.672623696991,-488.722776857895,219.898700042985,796.738538799585,1197.9,4
"340","D77",2024-12-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",11.8666466427098,397.24,31,542.5,509.64,36.14,17.4116666666666,542.5,145.26,6,10.1789166000001,18,0.592357845997231,0.592357845997231,0,0,0,0,0.592357845997231,1,0,0,0,-3.29812234973253,-3.29812234973253,0.597841263205116,0.597841263205116,0.954037085193605,-2.51241367703086,1.5,1.71570969289123,2.57356453933684,0,0,1,1,1,47.6964330747101,467,153.340453296775,140,181.74,0.05,-463.689053880967,-427.859267448967,137.560669612033,595.200656352969,542.5,1.72222222222222
"341","D77",2024-12-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",135.320077099496,4382.91,528,9427.2,8680.32,3185.73,474.845714285713,9427.2,5044.29,7,22.4278268116048,18,11.9343559172788,11.9343559172788,0,0,11.8773153375114,11.9343559172788,11.8773153375114,1,0,0,0,-3.29175754240939,-3.23807090751004,0.599088583637784,0.599088583637784,0.95602756330732,-2.52739805327416,1.5,1.69408794192408,2.54113191288612,0,0,1,1,1,214.266027476345,8342.4,354.359663623356,140,3158.11,0.05,-486.632182061262,-407.686231684413,301.502090297475,776.399704467196,9427.2,29.3333333333333
"342","D77",2024-12-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",144.613878968307,2340.85,272,4991.2,4471.68,1692.91,372.963809523809,4991.2,2650.35,6,23.2351247729528,18,10.5271398168636,10.5271398168636,0,0,9.2544187137347,10.5271398168636,9.2544187137347,1,0,0,0,-3.28680259456456,-3.28680259456456,0.607952714281429,0.607952714281429,0.970172972603259,-2.4589207246938,1.5,1.71753128207444,2.57629692311167,0,0,1,1,1,226.401518169101,4462.4,381.192723480973,140,1672.05,0.05,-335.698996252285,-253.911357051491,315.212409747448,635.896808318836,4991.2,15.1111111111111
"343","D77",2024-12-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",98.2076518386108,3243.92,346,5753.5,5688.24,1291.66,-92.8061904761912,5753.5,2509.58,6,26.3071145163273,18,9.84493712243004,9.84493712243004,0,0,9.83807824517828,9.83807824517828,9.84493712243004,1,0,0,0,-3.37168206650163,-3.37168206650163,0.589608380396664,0.589608380396664,0.940899023302046,-2.60699484150466,1.5,1.7276959307098,2.5915438960647,0,0,1,1,1,190.808694936083,4577,347.99902641974,140,1927.42,0.05,-319.236336840711,-226.635293743239,344.187589619731,659.12425639166,5753.5,19.2222222222222
"344","D77",2024-12-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",106.54860974566,5145.79,582,9840.9,9568.08,2646.47,-0.824285714287257,9840.9,4695.11,7,23.4316999142156,18,10.6455983467831,10.6414774233502,0,0,10.6414774233502,10.6414774233502,10.6414774233502,1,0,0,0,-3.35384925150118,-3.3477610764095,0.587545443186922,0.587545443186922,0.937606981210526,-2.59658422304655,1.5,1.73198444704247,2.59797667056371,0,0,1,1,1,189.028193443699,8131.8,327.391576224087,140,3296.69,0.05,-479.051867558549,-396.57228386051,313.622335610752,781.789430450215,9840.9,32.3333333333333
"345","D77",2024-12-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",110.301881545206,5292.1,596,10063,9798.24,2672.98,-14.7704761904775,10063,4770.9,7,24.5942436535039,18,14.1489960397135,14.1487986467675,0,0,14.1477270709066,14.1477270709066,14.1487986467675,1,0,0,0,-3.33687050697514,-3.33389792484145,0.5882370512257,0.5882370512257,0.938710651629451,-2.52482015321282,1.5,1.80320532838165,2.70480799257247,0,0,1,1,1,196.87361920554,8282,341.760949560939,140,3371.1,0.05,-469.702591335565,-383.130853675231,327.453217948693,787.460219338835,10063,33.1111111111111
"346","D77",2024-12-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",104.295737369655,7396.09,827,13977.3,13595.88,3670.17,-7.12071428571596,13977.3,6581.21,7,23.5009753784442,18,12.0106480750207,12.0097059112719,0,0,12.0043632119942,12.0043632119942,12.0097059112719,1,0,0,0,-3.37402933680988,-3.36760252078202,0.588401886516314,0.588401886516314,0.938973696336923,-2.60278925178569,1.5,1.74486692280346,2.61730038420518,0,0,1,1,1,187.019170701778,11403.6,324.057705956017,140,4682.39,0.05,-479.78976380237,-397.066330470247,312.481496281532,783.422365691869,13977.3,45.9444444444444
"347","D77",2024-12-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,-15.65,11,231.65,180.84,208.58,39.7790476190476,231.65,247.3,4,0,18,0.33672204084404,0.0896991768839888,0,0,0,0,0.0896991768839888,1,0,0,0,-3.3329841191094,-3.3329841191094,0.585924007631004,0.585924007631004,0.935019488933221,-2.59548239687533,1.5,1.71403951553177,2.57105927329766,0,0,0,0,0,0,247.3,0,0,0,0.05,0,0,0,0,231.65,0.611111111111111
"348","D77",2024-12-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,-14.55,12,254.55,197.28,226.86,45.1485714285714,254.55,269.1,5,0,18,0.330453340899227,0,0,0,0,0,0,1,0,0,0,-3.35814875532792,-3.21051050935471,0.592808991794859,0.592808991794859,0.946006569664439,-2.63601184969747,1.5,1.69125179681815,2.53687769522722,0,0,0,0,0,0,269.1,0,0,0,0.05,0,0,0,0,254.55,0.666666666666667
"349","D77",2024-12-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,-0.0999999999999837,7,147.1,115.08,122.56,25.0152380952381,147.1,147.2,5,0,18,0.196489353620616,0.0495953175788545,0,0,0,0,0.0495953175788545,1,0,0,0,-3.3320774475092,-3.07898331155514,0.623493019493525,0.623493019493525,0.994972243580444,-2.56222931890775,1.5,1.61424496455254,2.42136744682881,0,0,0,0,0,0,147.2,0,0,0,0.05,0,0,0,0,147.1,0.388888888888889
"350","D77",2024-12-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0500000000000007,1,20.95,16.44,17.38,3.51238095238095,20.95,20.9,1,0,18,0.0952402085942657,0,0,0,0,0,0,1,0,0,0,-3.63495975373162,-3.63495975373162,0.585965401877122,0.585965401877122,0.935085546009473,-3.08183583074094,1.5,1.44058689096829,2.16088033645243,0,0,0,0,0,0,20.9,0,0,0,0.05,0,0,0,0,20.95,0.0555555555555556
"351","D77",2024-12-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,-1.39999999999999,8,169.4,131.52,142.64,29.8133333333333,169.4,170.8,4,0,18,0.202660729208729,0,0,0,0,0,0,1,0,0,0,-3.48040191699472,-3.48040191699472,0.599725844468226,0.599725844468226,0.957044506269609,-2.7077251193108,1.5,1.67417166601953,2.51125749902929,0,0,0,0,0,0,170.8,0,0,0,0.05,0,0,0,0,169.4,0.444444444444444
"352","D77",2024-12-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,-2.85,3,62.85,49.32,55.14,10.5371428571429,62.85,65.7,4,0,18,0.104545264824113,0,0,0,0,0,0,1,0,0,0,-3.38172671624609,-3.38172671624609,0.587183830675433,0.587183830675433,0.937029918756555,-2.61834841607634,1.5,1.73872336751598,2.60808505127397,0,0,0,0,0,0,65.7,0,0,0,0.05,0,0,0,0,62.85,0.166666666666667
"353","D77",2024-12-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,-5.44999999999999,11,230.45,180.84,197.18,38.6361904761905,230.45,235.9,5,0,18,0.224535512846975,0,0,0,0,0,0,1,0,0,0,-3.45666384920943,-3.29560394451139,0.593334168160482,0.593334168160482,0.9468446478633,-2.79973542767883,1.5,1.59578532462749,2.39367798694123,0,0,0,0,0,0,235.9,0,0,0,0.05,0,0,0,0,230.45,0.611111111111111
"354","D77",2024-12-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",99.2548750871895,6725.44,739,12206.85,12149.16,2880.13,-276.023571428573,12206.85,5481.41,6,25.4673756703458,18,14.3096299979996,14.3084890719312,0,0,14.3084890719312,14.3084890719312,14.3084890719312,1,0,0,0,-3.36666538845408,-3.36666538845408,0.587115537711581,0.587115537711581,0.936920936616675,-2.61283764385961,1.5,1.72718454963457,2.59077682445185,0,0,1,1,1,188.900037446807,9710.7,334.649587174597,140,4089.29,0.05,-329.302152762974,-239.656990403357,330.884580446209,658.340646423842,12206.85,41.0555555555556
"355","D77",2024-12-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",104.599037870687,4735.73,531,8774.85,8729.64,2170,-194.755000000001,8774.85,4039.12,7,25.5954327692786,18,13.3727805293231,13.3721158615504,0,0,13.3721158615504,13.3721158615504,13.3721158615504,1,0,0,0,-3.3025644553465,-3.29922799781038,0.587524283069965,0.587524283069965,0.93757321382519,-2.49682429272985,1.5,1.80117583948519,2.70176375922779,0,0,1,1,1,194.694961218547,7118.7,343.137866769611,140,2939.58,0.05,-468.166649591168,-378.070726243307,332.848743734401,798.859640970248,8774.85,29.5
"356","D77",2024-12-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",120.354186323851,3254.09,388,6631.45,6378.72,2011.6,66.9266666666658,6631.45,3377.36,7,23.2140705377085,18,12.1357655614395,12.1323796615745,0,0,12.1323796615745,12.1323796615745,12.1323796615745,1,0,0,0,-3.26082549481535,-3.25625936349659,0.587244258317851,0.587244258317851,0.937126349390213,-2.45976397297863,1.5,1.79971865547519,2.69957798321279,0,0,1,1,1,202.067714616585,5738.9,343.358838682616,140,2221.54,0.05,-481.038310490073,-399.324782197339,310.126931432793,780.964101837266,6631.45,21.5555555555556
"357","D77",2024-12-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",85.1664769993526,2794.99,289,4772.95,4751.16,960.68,-108.678333333334,4772.95,1977.96,6,25.6205103185378,18,7.82784261268097,7.82699488346439,0,0,7.82699488346439,7.82699488346439,7.82699488346439,1,0,0,0,-3.41378520004242,-3.41378520004242,0.587617421001867,0.587617421001867,0.937721843648091,-2.66439791032317,1.5,1.71490421167391,2.57235631751086,0,0,1,1,1,175.350673320606,3716.9,329.511677518938,140,1598.94,0.05,-327.969077313158,-237.784880991905,332.807989964805,658.986070628667,4772.95,16.0555555555556
"358","D77",2024-12-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",94.3512344242189,4520.09,612,10538.2,10061.28,3863.87,180.120952380951,10538.2,6018.11,7,14.9443318402591,18,9.91539267959946,9.91342280049185,0,0,9.91342280049185,9.91342280049185,9.91342280049185,1,0,0,0,-3.314163062951,-3.31126819538289,0.587321672129708,0.587321672129708,0.937249886609811,-2.52807811372499,1.5,1.77456351233309,2.66184526849964,0,0,1,1,1,146.955282501931,9688.4,236.579517322167,140,3530.29,0.05,-543.221548046293,-490.617499968581,216.398851197905,736.302315422441,10538.2,34
"359","D77",2024-12-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",52.4290915902926,3378.54,566,9647.3,9305.04,4276.44,72.4747619047604,9647.3,6268.76,7,6.93915168694186,18,13.2512208327181,13.2471149820155,0,0,13.2471149820155,13.2471149820155,13.2471149820155,1,0,0,0,-3.38885385143567,-3.38572371194507,0.587392491890545,0.587392491890545,0.937362901020761,-2.66147956948593,1.5,1.68878914605547,2.53318371908321,0,0,1,1,1,76.854905528328,9640.6,118.193614404826,140,3231.84,0.05,-617.097347537623,-592.671533599587,111.328082215538,706.751187332911,9647.3,31.4444444444444
"360","D77",2024-12-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",611.631529005704,3795.94,620,10327.9,10192.8,4349.56,-149.004761904763,10327.9,6531.96,7,87.1838871020372,18,12.1819757565726,12.1819757565726,0,0,12.1742067387468,12.1742067387468,12.1819757565726,1,0,0,0,-3.39857206546739,-3.39285703659101,0.589667374840488,0.589667374840488,0.940993166832601,-2.60994289383474,1.5,1.75952673412959,2.63929010119439,0,0,1,1,1,918.518811604875,10131.8,1424.72533442003,140,3459.84,0.05,-632.263370044566,-325.376087445395,405.505514733788,1758.67919140289,10327.9,34.4444444444444
"361","D77",2024-12-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",132.889658211833,3718.46,629,10656.45,10340.76,4723.91,18.9549999999986,10656.45,6937.99,7,17.6945782233876,18,13.4650030288988,13.4648784765889,0,0,13.4633736054793,13.4633736054793,13.4648784765889,1,0,0,0,-3.4176132777609,-3.40634676614451,0.587632170353347,0.587632170353347,0.93774538071246,-2.68596466950544,1.5,1.69330261984182,2.53995392976273,0,0,1,1,1,195.174573558157,10647.9,299.539108847073,140,3569.91,0.05,-548.924370814193,-486.639455467869,220.963228236966,777.538321460361,10656.45,34.9444444444444
"362","D77",2024-12-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",589.708559014198,2074.53,326,5437.7,5359.44,2215.65,-71.468095238096,5437.7,3363.17,7,86.7668585916677,18,9.52689337026273,9.52689337026273,0,0,9.52420093101973,9.52420093101973,9.52689337026273,1,0,0,0,-3.36118834939811,-3.34488473941334,0.59009335957821,0.59009335957821,0.94167295470026,-2.52553646287468,1.5,1.8267036010693,2.74005540160395,0,0,1,1,1,895.127901256868,5324.8,1417.22751113163,140,1821.63,0.05,-634.799394727139,-329.380052484469,401.36184514374,1755.82720773149,5437.7,18.1111111111111
"363","D77",2025-01-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",640.732422190453,3871.51,630,10747.8,10357.2,4658.69,89.8499999999982,10747.8,6876.29,7,86.6469814432782,18,13.6070949799381,13.6065975615068,0,0,13.6062198002807,13.6062198002807,13.6065975615068,1,0,0,0,-3.31512231026242,-3.30949799613011,0.586462040063096,0.586462040063096,0.935878082885906,-2.57907854547083,1.5,1.71181046979654,2.56771570469482,0,0,1,1,1,945.729796870792,10616.8,1460.18043267777,140,3600.51,0.05,-636.731714567386,-331.734339887047,398.967398896451,1756.21071481454,10747.8,35
"364","D77",2025-01-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",7.88360708176788,288.96,26,455.55,427.44,75.07,15.1271428571428,455.55,166.59,7,2.73043538198967,18,0.53642283076729,0.51666624751719,0,0,0,0,0.51666624751719,1,0,0,0,-3.37809933764329,-3.30995860873258,0.596912518864984,0.596912518864984,0.952554991872714,-2.62106586740267,1.5,1.69374316377399,2.54061474566098,0,0,1,1,1,17.4947396263715,459.2,48.2236895157561,140,152.61,0.05,-669.233686246639,-659.622553702035,42.9671421509312,704.510911381946,455.55,1.44444444444444
"365","D77",2025-01-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-4.02290987093466,1350.65,148,1840.5,2433.12,-31.1100000000001,-630.682857142858,1840.5,489.85,7,19.1382404660343,18,0.946663476772169,0.930047910516883,0,0,0,0,0.930047910516883,1,0,0,0,-3.2888694591345,-3.25295745335723,0.58956422371143,0.58956422371143,0.940828557916225,-2.51578621298137,1.5,1.7547543571725,2.63213153575875,0,0,0,1,0,63.3436965695062,1106.4,143.071278727165,0,616.55,0.05,140.173881234994,207.540487675435,216.296798231556,107.09218558617,1840.5,8.22222222222222
"366","D77",2025-01-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",-115.30063671447,37373.61,3597,43099.23,59134.68,-6935.82,-16882.7992857143,43099.23,5725.62,7,59.7963024216241,18,15.9430566939536,15.9421740339172,0,0,15.9421740339172,15.9421740339172,15.9421740339172,1,0,0,0,-3.34734546436763,-3.34488277469335,0.586761869398872,0.586761869398872,0.936356551541657,-2.59525609888607,1.5,1.72883659953412,2.59325489930117,0,0,0,1,0,95.1823478096467,20163.86,335.202744105446,0,14438.24,0.05,311.449496460592,521.932480984708,544.309242295952,461.118730826791,43099.23,199.833333333333
