"","PPG","Week End Date","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","DISPLAY TYPE_HEA","RSP_Unit","Flag_Display_HEA","Flag_TPR_HEA","Base_Units","Retro_Fund_Total","Promo_Price","Flag_Modeled_Betas","Flag_PPG","VAT","Net_Cost_Unit","FM_Abs_Unit_2","Net_Cost_Total","COGS_Total","Units","FM_Abs_Unit_1","Flag_RB_Financial","Base Units","COGS_Unit","Gross_Sales","Retailer_Revenue","FM_Total","No_Of_Units","Display_Cost","Display_Num","OID_Total","UNCR_Total","Total_Inc_Unit_Sales","Inc_Unit_Discount","Inc_Unit_Display","ACV_D","NIS","ACV_D_Any_Promo","ACV_D_Multibuy_Display","ACV_D_Multibuy_Only","ACV_D_Feature_Display","ACV_D_Display_Only","ACV_D_Feature_Only","ACV_D_Unsupported","ACV_D_Total_Multibuy","ACV_D_Multibuy_Feature_Display","ACV_D_Multibuy_Feature","Total Regular Price Elasticiy_Betas","Regular Price Elasticity_Betas","Reg Price Ratio Rest of Brand_Betas","Reg Price Ratio Rest of Manufacturer_Betas","Reg Price Ratio Rest of Category_Betas","Promoted Price Elasticity_Betas","Display Only_Betas","Feature Only_Betas","Feature and Display_Betas","Multi Buy_Betas","Total Multibuy Effect_Betas","R_GM_Inc","R_Net_Revenue_Inc","R_NIS_Inc","R_Total_Trade_Inv_Inc","Value","Display_Type","Trade_Investment","Net_Revenue","GM_Abs","Inc_GM_Abs","Inc_Revenue","Inc_NIS","Key","Event_Number"
"379","D77",2025-01-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",18.205325443787,0,1,6,1324.51,11.6974852071006,1,1,0.05,16.44,-10.1003568170563,5556.72,1189.76,338,5.85904761904761,1,6,3.52,3953.75,3953.75,-1678.01380952381,18,0,0,0,2199.65,27.0831354283372,8.68482674586698,0,0.996122968419518,1754.1,0.994082840236686,0,0,0,0,0.994082840236686,1,0,0,0,-3.36324920401325,-3.36324920401325,0.587240479544163,0.587240479544163,0.937120319210536,-2.60900042198314,1.5,1.72730888553127,2.5909633282969,0,0,136.492149177903,231.82478588565,242.237636254143,213.421960556215,3953.75,"0",3524.16,429.59,-760.17,-60.9106125992873,34.4220241084598,140.551857558717,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",23
"380","D77",2025-01-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",18.0779220779221,0,1,5,1793.28,11.5868181818182,1,1,0.05,16.44,-11.5386217172702,7595.28,1626.24,462,5.66857142857142,1,5,3.52,5353.11,5353.11,-2342.31,18,0,0,0,2998.89,28.2807549067519,9.13452792226232,0,0.994279186923461,2354.22,0.993506493506493,0,0,0,0,0.993506493506493,1,0,0,0,-3.38542703139149,-3.37392275248449,0.587121114910313,0.587121114910313,0.936929836729044,-2.65092248178274,1.5,1.70245098706042,2.55367648059063,0,0,135.532610684889,235.080867956656,246.229920850418,229.854742710346,5353.11,"0",4792.17,560.94,-1065.3,-65.2110134245949,34.3372438471719,144.11064678912,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",23
"381","D77",2025-01-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",18.0526515151515,0,1,7,2056.27,11.6252840909091,1,1,0.05,16.44,-7.76309523809524,8680.32,1858.56,528,9.41904761904761,1,7,3.52,6138.15,6138.15,-2657.58285714286,18,0,0,0,3393.65,28.7120764954643,9.3818053723901,0,0.990176019844432,2744.5,0.986742424242424,0,0,0,0,0.986742424242424,1,0,0,0,-3.38543424327561,-3.37536799923198,0.587874080807032,0.587874080807032,0.938131422222666,-2.64402457829443,1.5,1.7072808020159,2.56092120302385,0,0,136.486443447893,237.552952711928,249.516498337908,234.473584873506,6138.15,"0",5449.92,688.23,-1170.33,-63.6412963729863,37.4252128910481,149.242980950382,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",23
"382","D77",2025-01-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",19.7428571428571,0,1,5,203.33,14.4507142857143,1,1,0.05,16.44,-3.57662525879918,690.48,147.84,42,10.1447619047619,1,5,3.52,606.93,606.93,-98.3814285714286,18,0,0,0,222.27,19.6701098788244,7.64141573700136,0,0.850924245231297,384.66,0.848091036035748,0,0,0,0,0.848091036035748,1,0,0,0,-3.24625203056009,-3.20406967456775,0.588236311745472,0.588236311745472,0.938709471564432,-2.43989773392994,1.5,1.81224291952461,2.71836437928691,0,0,127.643888724475,196.882675497937,205.147162307343,126.493930909937,606.93,"0",425.6,181.33,33.4900000000001,15.684570948615,84.9233577220769,180.150106333062,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",23
"383","D77",2025-01-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.19375,0,0,4,0,20.98375,1,1,0.05,16.44,10.6014285714286,263.04,56.32,16,11.3466666666667,1,4,3.52,335.74,335.74,56.7123809523809,18,0,0,0,3.36000000000003,0,0,0,0.46406748374165,332.38,0.271469335384171,0,0,0,0,0.271469335384171,1,0,0,0,-3.28490792134323,-3.28490792134323,0.586622309531966,0.586622309531966,0.936133841439783,-2.4867561742095,1.5,1.79628733841376,2.69443100762064,0,0,0,0,0,0,335.74,"0",3.36000000000003,332.38,276.06,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"384","D77",2025-01-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.1777777777778,0,0,6,0,21.13,1,1,0.05,16.44,14.8209523809524,147.96,31.68,9,15.0971428571428,1,6,3.52,190.17,190.17,33.1542857142857,18,0,0,0,0.430000000000007,0,0,0,0.315426375393239,189.74,0.240942156463678,0,0,0,0,0.240942156463678,1,0,0,0,-3.26587842252668,-3.26587842252668,0.59565886287097,0.59565886287097,0.950554403449038,-2.48740385601631,1.5,1.72038459796252,2.58057689694378,0,0,0,0,0,0,190.17,"0",0.430000000000007,189.74,158.06,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"385","D77",2025-01-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.2111111111111,0,0,3,0,16.4633333333333,1,1,0.05,16.44,1.05142857142856,147.96,31.68,9,11.3466666666667,1,3,3.52,148.17,148.17,-6.84571428571431,18,0,0,0,42.73,0,0,0,0.27035621062651,105.44,0.105173769770381,0,0,0,0,0.105173769770381,1,0,0,0,-3.31497361417456,-2.5275696356508,0.6235977224956,0.6235977224956,0.995139328980964,-2.52320162776026,1.5,1.78387744199421,2.67581616299131,0,0,0,0,0,0,148.17,"0",42.73,105.44,73.76,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"386","D77",2025-01-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.275,0,0,4,0,21.355,1,1,0.05,16.44,11.8228571428571,65.76,14.08,4,11.5371428571429,1,4,3.52,85.42,85.42,15.5923809523809,18,0,0,0,-0.319999999999997,0,0,0,0.152059738395402,85.74,0.0867918057629954,0,0,0,0,0.0867918057629954,1,0,0,0,-3.29484049595654,-3.29484049595654,0.630080307177059,0.630080307177059,1.00548425927377,-2.52013999603132,1.5,1.52088616232995,2.28132924349493,0,0,0,0,0,0,85.42,"0",-0.319999999999997,85.74,71.66,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"387","D77",2025-01-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.2414925373134,0,1,7,818.4,7.29238805970149,1,1,0.05,16.44,-46.1116537034026,5507.4,1179.2,335,18.6571428571428,1,7,3.52,2442.95,2442.95,-3068.55595238095,18,0,0,0,4672.95,722.841793205526,568.450644008151,0,0.216498292849018,-2230,0.216498292849018,0,0,0,0,0.216498292849018,1,0,0,0,-3.35464888410662,-3.34407181573839,0.597149524499031,0.597149524499031,0.952933206255355,-2.58403820954967,1.5,1.6976416589681,2.54646248845214,0,0,-1046.06091887186,1498.34219321159,1742.83919393544,10385.1768870872,2442.95,"0",5491.35,-3048.4,-4227.6,-9122.04765658412,-6577.64454450067,-4811.75283238305,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",24
"388","D77",2025-01-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.2625,0,0,7,0,13.95,1,1,0.05,16.44,-20.215873015873,131.52,28.16,8,18.6571428571428,1,7,3.52,111.6,111.6,-25.2342857142857,18,0,0,0,58.5,0,0,0,0.206321018327706,53.1,0.19652809296124,0,0,0,0,0.19652809296124,1,0,0,0,-3.27497534672993,-3.05351797777012,0.619258978090841,0.619258978090841,0.988215546164228,-2.45337235238768,1.5,1.70433888405989,2.55650832608983,0,0,0,0,0,0,111.6,"0",58.5,53.1,24.94,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"389","D77",2025-01-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.275,0,0,4,0,21.22,1,1,0.05,16.44,11.3085714285714,65.76,14.08,4,11.5371428571429,1,4,3.52,84.88,84.88,15.0780952380952,18,0,0,0,0.220000000000002,0,0,0,0.142064997453885,84.66,0,0,0,0,0,0,1,0,0,0,-3.29484049595654,-3.29484049595654,0.630080307177059,0.630080307177059,1.00548425927377,-2.52013999603132,1.5,1.52088616232995,2.28132924349493,0,0,0,0,0,0,84.88,"0",0.220000000000002,84.66,70.58,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"390","D77",2025-01-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.42,0,0,4,0,18.528,1,1,0.05,16.44,-3.56285714285715,164.4,35.2,10,11.3466666666667,1,4,3.52,185.28,185.28,12.0571428571428,18,0,0,0,28.92,0,0,0,0.391621377394015,156.36,0.377413682962357,0,0,0,0,0.377413682962357,1,0,0,0,-3.44774500681696,-3.44774500681696,0.590701676542408,0.590701676542408,0.942643708944096,-2.56889080193719,1.5,1.87164376546991,2.80746564820487,0,0,0,0,0,0,185.28,"0",28.92,156.36,121.16,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"391","D77",2025-01-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.5,0,0,1,0,20.95,1,1,0.05,16.44,3.51238095238095,32.88,7.04,2,4.03619047619047,1,1,3.52,41.9,41.9,7.0247619047619,18,0,0,0,1.1,0,0,0,0.0783434029317251,40.8,0,0,0,0,0,0,1,0,0,0,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,0,0,0,0,41.9,"0",1.1,40.8,33.76,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"392","D77",2025-01-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.35,0,0,2,0,21.49,1,1,0.05,16.44,8.05333333333333,32.88,7.04,2,7.78666666666666,1,2,3.52,42.98,42.98,8.05333333333333,18,0,0,0,-0.279999999999998,0,0,0,0.160849752397487,43.26,0,0,0,0,0,0,1,0,0,0,-3.55549915682519,-3.55549915682519,0.589087363324116,0.589087363324116,0.940067582516972,-2.81476525616639,1.5,1.6845982706378,2.5268974059567,0,0,0,0,0,0,42.98,"0",-0.279999999999998,43.26,36.22,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"393","D77",2025-01-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.05,0,0,3,0,21.22,1,1,0.05,16.44,7.36761904761904,65.76,14.08,4,7.31047619047619,1,3,3.52,84.88,84.88,15.0780952380952,18,0,0,0,-0.679999999999996,0,0,0,0.20722943304078,85.56,0.177480736487517,0,0,0,0,0.177480736487517,1,0,0,0,-3.18437631474881,-3.18437631474881,0.584023924502831,0.584023924502831,0.931987329929158,-2.43959500960742,1.5,1.74537689369633,2.61806534054449,0,0,0,0,0,0,84.88,"0",-0.679999999999996,85.56,71.48,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"394","D77",2025-02-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.2,0,0,2,0,20.95,1,1,0.05,16.44,3.51238095238095,32.88,7.04,2,3.75047619047619,1,2,3.52,41.9,41.9,7.0247619047619,18,0,0,0,0.5,0,0,0,0.197338189144775,41.4,0,0,0,0,0,0,1,0,0,0,-3.03418183508788,-3.03418183508788,0.671073251030001,0.671073251030001,1.07090093603057,-2.22551473589624,1.5,1.35717405402211,2.03576108103316,0,0,0,0,0,0,41.9,"0",0.5,41.4,34.36,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"395","D77",2025-02-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.1666666666667,0,0,4,0,21.01,1,1,0.05,16.44,11.0514285714286,147.96,31.68,9,11.3466666666667,1,4,3.52,189.09,189.09,32.1257142857143,18,0,0,0,1.41,0,0,0,0.165083583186623,187.68,0.0396649287376834,0,0,0,0,0.0396649287376834,1,0,0,0,-3.41704253709339,-3.41704253709339,0.585796292254547,0.585796292254547,0.934815680308777,-2.73704644922058,1.5,1.63027386544064,2.44541079816096,0,0,0,0,0,0,189.09,"0",1.41,187.68,156,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"396","D77",2025-02-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.54,0,0,6,0,21.058,1,1,0.05,16.44,14.3066666666667,82.2,17.6,5,16.8114285714286,1,6,3.52,105.29,105.29,18.0761904761905,18,0,0,0,2.41,0,0,0,0.183816120333289,102.88,0.128679801917989,0,0,0,0,0.128679801917989,1,0,0,0,-3.2427087637828,-3.2427087637828,0.603200301686874,0.603200301686874,0.962589056707191,-2.4612149440043,1.5,1.68406354356848,2.52609531535272,0,0,0,0,0,0,105.29,"0",2.41,102.88,85.28,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"397","D77",2025-02-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.334693877551,0,0,4,0,21.3136734693878,1,1,0.05,16.44,11.8228571428571,805.56,172.48,49,13.2514285714286,1,4,3.52,1044.37,1044.37,189.078095238095,18,0,0,0,1.03000000000004,0,0,0,3.99763849756234,1043.34,3.99763849756234,0,0,0,3.99569481983592,0.00194367772641359,1,0,0,0,-3.57080634516734,-3.57080634516734,0.589741128723177,0.589741128723177,0.941110863525005,-2.88994645357297,1.5,1.59823895856988,2.39735843785483,0,0,0,0,0,0,1044.37,"0",1.03000000000004,1043.34,870.86,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"398","D77",2025-02-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.1,0,0,3,0,20.99,1,1,0.05,16.44,7.10095238095237,32.88,7.04,2,7.31047619047619,1,3,3.52,41.98,41.98,7.10095238095237,18,0,0,0,0.220000000000002,0,0,0,0.11899478621305,41.76,0.0594973931065252,0,0,0,0,0.0594973931065252,1,0,0,0,-3.33457079440975,-3.33457079440975,0.584671083627595,0.584671083627595,0.933020068622596,-2.65367528331859,1.5,1.64378022612031,2.46567033918047,0,0,0,0,0,0,41.98,"0",0.220000000000002,41.76,34.72,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"399","D77",2025-02-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21,0,0,2,0,20.99,1,1,0.05,16.44,3.55047619047619,16.44,3.52,1,3.56,1,2,3.52,20.99,20.99,3.55047619047619,18,0,0,0,0.0100000000000016,0,0,0,0.11899478621305,20.98,0.11899478621305,0,0,0,0,0.11899478621305,1,0,0,0,-3.03418183508788,-3.03418183508788,0.583376765378067,0.583376765378067,0.93095459123572,-2.22551473589624,1.5,1.84697356127234,2.77046034190851,0,0,0,0,0,0,20.99,"0",0.0100000000000016,20.98,17.46,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"400","D77",2025-02-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.3,0,0,3,0,20.99,1,1,0.05,16.44,7.10095238095237,1315.2,281.6,80,7.59619047619047,1,3,3.52,1679.2,1679.2,284.038095238095,18,0,0,0,24.8000000000001,0,0,0,1.9039165794088,1654.4,1.9039165794088,0,0,0.761566631763522,1.9039165794088,0.761566631763522,1,0,0,0,-3.29929586998641,-3.29929586998641,0.588676301013893,0.588676301013893,0.939411607908971,-2.4188227033136,1.5,1.89595521469332,2.84393282203998,0,0,0,0,0,0,1679.2,"0",24.8000000000001,1654.4,1372.8,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"401","D77",2025-02-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.1,0,0,3,0,21.24,1,1,0.05,16.44,7.57714285714285,32.88,7.04,2,7.31047619047619,1,3,3.52,42.48,42.48,7.57714285714285,18,0,0,0,-0.279999999999998,0,0,0,0.11899478621305,42.76,0.0594973931065252,0,0,0,0,0.0594973931065252,1,0,0,0,-3.33457079440975,-3.33457079440975,0.584671083627595,0.584671083627595,0.933020068622596,-2.65367528331859,1.5,1.64378022612031,2.46567033918047,0,0,0,0,0,0,42.48,"0",-0.279999999999998,42.76,35.72,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"402","D77",2025-02-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.5,0,0,1,0,20.99,1,1,0.05,16.44,3.55047619047619,263.04,56.32,16,4.03619047619047,1,1,3.52,335.84,335.84,56.807619047619,18,0,0,0,8.16000000000003,0,0,0,1.9039165794088,327.68,1.9039165794088,0,0,0,1.9039165794088,0,1,0,0,0,-3.47603855991876,-3.47603855991876,0.592209324771111,0.592209324771111,0.945049619024471,-2.54769468159184,1.5,1.92860965030731,2.89291447546097,0,0,0,0,0,0,335.84,"0",8.16000000000003,327.68,271.36,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"403","D77",2025-02-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.2845360824742,0,0,6,0,21.1549484536082,1,1,0.05,16.44,14.9161904761905,1594.68,341.44,97,16.8114285714286,1,6,3.52,2052.03,2052.03,359.634285714285,18,0,0,0,12.5700000000001,0,0,0,3.3589153333914,2039.46,3.35638962469458,0,0,0,3.35638962469458,0,1,0,0,0,-3.4772411679692,-3.4772411679692,0.588475661648005,0.588475661648005,0.939091426938555,-2.75554742470866,1.5,1.66775701660507,2.5016355249076,0,0,0,0,0,0,2052.03,"0",12.5700000000001,2039.46,1698.02,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"404","D77",2025-02-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.2,0,0,1,0,20.99,1,1,0.05,16.44,3.55047619047619,16.44,3.52,1,3.75047619047619,1,1,3.52,20.99,20.99,3.55047619047619,18,0,0,0,0.210000000000001,0,0,0,0.11899478621305,20.78,0,0,0,0,0,0,1,0,0,0,-3.63495975373162,-3.63495975373162,0.585965401877122,0.585965401877122,0.935085546009473,-3.08183583074094,1.5,1.44058689096829,2.16088033645243,0,0,0,0,0,0,20.99,"0",0.210000000000001,20.78,17.26,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"405","D77",2025-02-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.2,0,0,1,0,20.99,1,1,0.05,16.44,3.55047619047619,16.44,3.52,1,3.75047619047619,1,1,3.52,20.99,20.99,3.55047619047619,18,0,0,0,0.210000000000001,0,0,0,0.11899478621305,20.78,0,0,0,0,0,0,1,0,0,0,-3.63495975373162,-3.63495975373162,0.585965401877122,0.585965401877122,0.935085546009473,-3.08183583074094,1.5,1.44058689096829,2.16088033645243,0,0,0,0,0,0,20.99,"0",0.210000000000001,20.78,17.26,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"406","D77",2025-02-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21,0,0,2,0,21.115,1,1,0.05,16.44,3.66952380952381,65.76,14.08,4,3.56,1,2,3.52,84.46,84.46,14.6780952380952,18,0,0,0,-0.459999999999994,0,0,0,0.11899478621305,84.92,0.11899478621305,0,0,0,0,0.11899478621305,1,0,0,0,-3.03418183508788,-3.03418183508788,0.583376765378067,0.583376765378067,0.93095459123572,-2.22551473589624,1.5,1.84697356127234,2.77046034190851,0,0,0,0,0,0,84.46,"0",-0.459999999999994,84.92,70.84,0,0,0,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",0
"407","D77",2025-02-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.1894736842105,0,1,4,105.02,16.5,1,1,0.05,16.44,-1.17214285714286,312.36,66.88,19,11.3466666666667,1,4,3.52,313.5,313.5,-7.42357142857147,18,0,0,0,89.1,15.499110425651,6.27676796647382,0,0.565344657944383,224.4,0.565344657944383,0,0,0,0,0.565344657944383,1,0,0,0,-3.3801634271128,-3.3801634271128,0.586326203776205,0.586326203776205,0.935661314885458,-2.65389834334571,1.5,1.69304992936221,2.53957489404331,0,0,120.890182378259,175.44705107655,181.979253069143,79.3583243211527,313.5,"0",194.12,119.38,52.5,42.8264893340357,97.3833580323274,183.052651553479,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",25
"408","D77",2025-02-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.1916666666667,0,1,4,198.99,16.5,1,1,0.05,16.44,-1.17214285714286,591.84,126.72,36,11.3466666666667,1,4,3.52,594,594,-14.0657142857144,18,0,0,0,168.9,14.3732508790907,5.15090841991347,0,0.691488216914746,425.1,0.691488216914746,0,0,0,0,0.691488216914746,1,0,0,0,-3.34490532251018,-3.34490532251018,0.586447784059346,0.586447784059346,0.935855333107492,-2.59150008726837,1.5,1.7319203600964,2.5978805401446,0,0,111.974017616436,162.567860710835,168.72289975533,73.7283837414161,594,"0",367.89,226.11,99.39,39.6821501353562,90.2759932297554,169.724137463929,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",25
"409","D77",2025-02-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.1685714285714,0,1,4,196.42,16.7514285714286,1,1,0.05,16.44,-0.679145658263311,575.4,123.2,35,11.3466666666667,1,4,3.52,586.3,586.3,-5.29404761904769,18,0,0,0,154.6,15.753585221248,6.81446617302752,0,0.727776718977286,431.7,0.727776718977286,0,0,0,0,0.727776718977286,1,0,0,0,-3.38911064197639,-3.38911064197639,0.585895897305186,0.585895897305186,0.934974630381365,-2.68746783134875,1.5,1.66124804841537,2.49187207262305,0,0,123.713846828055,179.166466806848,185.783917855966,79.8224742304696,586.3,"0",351.02,235.28,112.08,50.447480902785,105.900100881578,194.309221143222,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",25
"410","D77",2025-02-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.275,0,1,4,113.5,16.94,1,1,0.05,16.44,0.504047619047612,328.8,70.4,20,11.3466666666667,1,4,3.52,338.8,338.8,0.566666666666623,18,0,0,0,86.7,12.7454561319567,4.3598427391275,0,0.678010053318382,252.1,0.678010053318382,0,0,0,0,0.678010053318382,1,0,0,0,-3.38321184092271,-3.38321184092271,0.587998576229701,0.587998576229701,0.938330092434096,-2.58457598517044,1.5,1.78211313376206,2.6731697006431,0,0,103.179298394695,148.043303979183,153.653031783388,61.4919948301848,338.8,"0",200.2,138.6,68.2,43.4620054099722,88.3260109944597,160.656474543314,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",25
"411","D77",2025-02-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.3,0,1,4,82.91,16.5,1,1,0.05,16.44,-1.17214285714286,246.6,52.8,15,11.3466666666667,1,4,3.52,247.5,247.5,-5.86071428571432,18,0,0,0,72,16.0741261650204,6.85178370584316,0,0.549959001639078,175.5,0.549959001639078,0,0,0,0,0.549959001639078,1,0,0,0,-3.44064094622354,-3.44064094622354,0.588361505261172,0.588361505261172,0.938909255795055,-2.66130574216909,1.5,1.74960817938731,2.62441226908096,0,0,125.556257385335,182.137181486207,188.862013751489,82.1214526667279,247.5,"0",154.91,92.59,39.79,42.639298673744,99.2202227746157,188.067276130738,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",25
"412","D77",2025-02-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.1363636363636,0,1,5,66.73,18.1045454545455,1,1,0.05,16.44,4.77047619047618,180.84,38.72,11,15.1923809523809,1,5,3.52,199.15,199.15,12.5116666666666,18,0,0,0,33.35,14.6195923213095,6.456503874389,0,0.546770609946473,165.8,0.536075501240082,0,0,0,0,0.536075501240082,1,0,0,0,-3.44221646795372,-3.28115656325568,0.593901797514481,0.593901797514481,0.947750472682846,-2.75117714139255,1.5,1.64015103002194,2.46022654503292,0,0,119.762509117189,171.223474088199,177.796037515837,69.1226236741289,199.15,"0",100.08,99.07,60.35,80.2083996900932,131.669364661103,220.357127897555,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",25
"413","D77",2025-02-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%","0",21.1315789473684,0,1,4,109.45,17.1947368421053,1,1,0.05,16.44,0.0849999999999947,312.36,66.88,19,11.1561904761905,1,4,3.52,326.7,326.7,5.14785714285711,18,0,0,0,74.8,13.8978708480116,5.40492412850029,0,0.681015141863686,251.9,0.681015141863686,0,0,0,0,0.681015141863686,1,0,0,0,-3.46665882511903,-3.46665882511903,0.587063563375739,0.587063563375739,0.936837995797893,-2.76099424520808,1.5,1.65456902138467,2.48185353207701,0,0,111.822554603732,160.743059988732,166.738846722816,67.7379367525781,326.7,"0",184.25,142.45,75.57,55.2769526307492,104.19745801575,184.256508769164,"D77_Bar Soap_RECKITT_Bar Soap_ALL_BAR SOAP-All-120GM-35%",25
